side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.5301916897296906,392,0.5,0.24744897959183673,0.0011098531228172154,0.0009904460555548165
buy,0.6,0.5656720161437988,314,0.4005102040816326,0.2515923566878981,0.001192875837260906,0.001135707578757201
buy,0.7,0.5922185897827148,235,0.2997448979591837,0.2297872340425532,0.0005031498054082018,0.0004299352172840579
buy,0.75,0.6052200347185135,196,0.25,0.22959183673469388,-0.0003686363629382275,-0.00039761080925605167
buy,0.8,0.6263035416603089,157,0.2002551020408163,0.2229299363057325,-0.000612331458889954,-0.0006344587400309627
buy,0.85,0.6526192635297775,118,0.15051020408163265,0.2288135593220339,-0.0005742748693745064,-0.0005470321324190983
buy,0.9,0.6839329779148102,79,0.10076530612244898,0.189873417721519,-0.0011306564198411099,-0.0011127402127842278
buy,0.95,0.7201405197381971,40,0.05102040816326531,0.175,-0.00023811002550118976,-0.0002030234905895961
sell,0.5,0.41915690898895264,392,0.5,0.4005102040816326,0.0007427358693049622,0.0007774641363272047
sell,0.6,0.4336560070514679,314,0.4005102040816326,0.43312101910828027,0.00028620320636325673,0.00029581713097160837
sell,0.7,0.4593324214220047,235,0.2997448979591837,0.4723404255319149,-0.00022274238070311926,-0.00019173855486889166
sell,0.75,0.47105976194143295,196,0.25,0.4642857142857143,-0.0006324907735115521,-0.0006423182584789366
sell,0.8,0.4897013545036316,157,0.2002551020408163,0.4585987261146497,-0.0009722212923534592,-0.0009655821168665753
sell,0.85,0.5149359792470932,118,0.15051020408163265,0.4322033898305085,-0.0005550432315587927,-0.0005566859957880323
sell,0.9,0.5370951414108277,79,0.10076530612244898,0.4050632911392405,-0.0012306070103043766,-0.001206042986814053
sell,0.95,0.5584264725446699,40,0.05102040816326531,0.475,-0.0020230594148937077,-0.0020018952344559525
