side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.515008419752121,384,0.5,0.2734375,-0.0004933466066196721,-0.0005055657629703721
buy,0.6,0.5405646324157715,307,0.3997395833333333,0.2671009771986971,-0.0005349878247962094,-0.0005767549610262947
buy,0.7,0.5667542159557343,231,0.30078125,0.2813852813852814,-0.0004340277147025135,-0.0005014220078353675
buy,0.75,0.5859209299087524,192,0.25,0.28125,-0.00048808461623247045,-0.0005832218931544434
buy,0.8,0.609722912311554,154,0.20052083333333334,0.3051948051948052,-0.0002977245075586833,-0.0004117068935671605
buy,0.85,0.6460260421037674,116,0.15104166666666666,0.31896551724137934,-0.00024249621305028057,-0.0002853740292653412
buy,0.9,0.7059150040149689,77,0.10026041666666667,0.3116883116883117,3.079144157363163e-05,-5.408771552597821e-06
buy,0.95,0.7683665126562118,39,0.05078125,0.3076923076923077,0.00019326216619462675,0.0001745758944132758
sell,0.5,0.4419673830270767,384,0.5,0.3177083333333333,-0.0001610258139589987,-3.711802354758667e-05
sell,0.6,0.4981059193611145,307,0.3997395833333333,0.31921824104234525,-0.00011997441992306274,-2.2833805315984426e-05
sell,0.7,0.5767054140567779,231,0.30078125,0.3116883116883117,-0.0004817468726057996,-0.00047061609528791843
sell,0.75,0.615428164601326,192,0.25,0.3125,-0.000553706055479042,-0.0005523441680217907
sell,0.8,0.6553561806678772,154,0.20052083333333334,0.3246753246753247,-0.0006330414463342128,-0.0006520405398465983
sell,0.85,0.690468344092369,116,0.15104166666666666,0.3620689655172414,-0.0007742767443221384,-0.0007882156027465089
sell,0.9,0.7486130118370057,77,0.10026041666666667,0.35064935064935066,-0.0005393362583892724,-0.0005646073248368787
sell,0.95,0.8205343425273895,39,0.05078125,0.3076923076923077,-0.00120968468951208,-0.0012031654319469758
