side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.2431894615292549,392,0.5,0.2423469387755102,-0.0016257192384926717,-0.0016121895267468037
buy,0.6,0.3634216427803039,314,0.4005102040816326,0.27070063694267515,-0.0015679004972059191,-0.0015475726322603813
buy,0.7,0.47887712717056263,235,0.2997448979591837,0.24680851063829787,-0.0023633394676212003,-0.002357152013539276
buy,0.75,0.5233867466449738,196,0.25,0.23469387755102042,-0.0028974495971024064,-0.0028915324319849374
buy,0.8,0.5880923986434937,157,0.2002551020408163,0.21019108280254778,-0.003226609060141342,-0.003235854977231983
buy,0.85,0.6519791215658187,118,0.15051020408163265,0.1694915254237288,-0.004510320131597504,-0.004533779938417755
buy,0.9,0.7261397182941438,79,0.10076530612244898,0.1518987341772152,-0.005224867305333008,-0.005247183378321221
buy,0.95,0.8186450749635694,40,0.05102040816326531,0.2,-0.004977760302374406,-0.005012295469394487
sell,0.5,0.2651170343160629,392,0.5,0.3239795918367347,-0.0010216984562854423,-0.0010460508569686087
sell,0.6,0.357018744945526,314,0.4005102040816326,0.31528662420382164,-0.00099119547808875,-0.0010295916030720212
sell,0.7,0.46032963395118703,235,0.2997448979591837,0.3148936170212766,-0.0011038285199821093,-0.001139700641602861
sell,0.75,0.5178115516901016,196,0.25,0.32142857142857145,-0.0013042913903271,-0.0012668776431060131
sell,0.8,0.5786849975585937,157,0.2002551020408163,0.3248407643312102,-0.001481209744770526,-0.0014683176687178764
sell,0.85,0.661571279168129,118,0.15051020408163265,0.2966101694915254,-0.0008790574954641682,-0.0010145661377076308
sell,0.9,0.7590385496616364,79,0.10076530612244898,0.31645569620253167,-0.0012191719450812923,-0.0013839306315827744
sell,0.95,0.8513610661029815,40,0.05102040816326531,0.25,-0.0014714252401192701,-0.0015265049327436414
