signal_time,entry_time,exit_time,holding_bars,pred_prob,entry_price,exit_price,gross_return,round_trip_cost,net_return,y_true,equity
2025-07-25 09:35:00,2025-07-25 09:40:00,2025-07-25 10:35:00,12,0.45204880833625793,91.58,91.36,-0.002402271238261644,0.003,-0.005402271238261644,0.0,0.9945977287617384
2025-08-05 09:35:00,2025-08-05 09:40:00,2025-08-05 10:35:00,12,0.45104387402534485,89.66,90.45,0.008811064019629722,0.003,0.005811064019629722,2.0,1.0003773998373513
2025-08-07 09:35:00,2025-08-07 09:40:00,2025-08-07 10:35:00,12,0.4426268935203552,90.63,89.9,-0.008054728015005952,0.003,-0.011054728015005951,0.0,0.9893184997697905
2025-08-21 09:35:00,2025-08-21 09:40:00,2025-08-21 10:35:00,12,0.4609561264514923,92.72,92.24,-0.0051768766177739955,0.003,-0.008176876617773995,0.0,0.9812289644614917
2025-08-25 09:35:00,2025-08-25 09:40:00,2025-08-25 10:35:00,12,0.46255218982696533,107.94,103.93,-0.03715026866777826,0.003,-0.040150268667778266,0.0,0.941832357913757
2025-08-25 13:25:00,2025-08-25 13:30:00,2025-08-25 14:25:00,12,0.4429005980491638,101.33,102.55,0.012039869732556996,0.003,0.009039869732556997,2.0,0.9503463997392044
2025-08-27 13:50:00,2025-08-27 13:55:00,2025-08-27 14:50:00,12,0.44269391894340515,104.42,102.0,-0.02317563685117796,0.003,-0.02617563685117796,0.0,0.9254704774968066
2025-08-28 09:35:00,2025-08-28 09:40:00,2025-08-28 10:35:00,12,0.46642830967903137,103.34,112.2,0.08573640410296113,0.003,0.08273640410296113,2.0,1.0020405769083427
2025-08-28 13:40:00,2025-08-28 13:45:00,2025-08-28 14:40:00,12,0.4602394104003906,114.86,117.4,0.02211387776423468,0.003,0.01911387776423468,2.0,1.021193458010172
2025-08-29 10:05:00,2025-08-29 10:10:00,2025-08-29 11:05:00,12,0.4428553283214569,113.91,114.65,0.006496356772891065,0.003,0.0034963567728910653,2.0,1.0247639146735181
2025-09-11 13:40:00,2025-09-11 13:45:00,2025-09-11 14:40:00,12,0.4594708979129791,110.12,109.97,-0.001362150381402194,0.003,-0.004362150381402194,1.0,1.0202937403722778
2025-09-12 11:05:00,2025-09-12 11:10:00,2025-09-12 13:35:00,12,0.45268622040748596,108.8,108.4,-0.00367647058823517,0.003,-0.00667647058823517,0.0,1.013481779223322
2025-09-17 13:55:00,2025-09-17 14:00:00,2025-09-17 14:55:00,12,0.4447631239891052,117.13,117.4,0.002305131050969189,0.003,-0.0006948689490308109,2.0,1.012777542204531
2025-09-18 11:30:00,2025-09-18 13:05:00,2025-09-18 14:00:00,12,0.44332355260849,124.42,120.11,-0.034640733001125246,0.003,-0.03764073300112525,0.0,0.9746558531488745
2025-09-19 11:15:00,2025-09-19 11:20:00,2025-09-19 13:45:00,12,0.4443816542625427,124.58,122.24,-0.018783111253812823,0.003,-0.021783111253812822,0.0,0.9534248162655526
2025-09-22 09:35:00,2025-09-22 09:40:00,2025-09-22 10:35:00,12,0.4402695596218109,122.13,123.51,0.011299435028248705,0.003,0.008299435028248706,2.0,0.9613377035824686
2025-09-23 09:35:00,2025-09-23 09:40:00,2025-09-23 10:35:00,12,0.4555492103099823,127.94,124.6,-0.026105987181491375,0.003,-0.029105987181491374,0.0,0.9333570207049129
2025-09-25 13:40:00,2025-09-25 13:45:00,2025-09-25 14:40:00,12,0.44142946600914,134.57,134.98,0.0030467414728394537,0.003,4.674147283945367e-05,2.0,0.9334006471867458
2025-09-26 13:05:00,2025-09-26 13:10:00,2025-09-26 14:05:00,12,0.44268476963043213,132.33,134.66,0.017607496410488865,0.003,0.014607496410488866,2.0,0.9470352937900742
2025-09-29 09:35:00,2025-09-29 09:40:00,2025-09-29 10:35:00,12,0.4429624080657959,131.33,131.1,-0.0017513134851139256,0.003,-0.004751313485113926,0.0,0.9425356322278107
2025-10-09 13:50:00,2025-10-09 13:55:00,2025-10-09 14:50:00,12,0.44606414437294006,145.07,139.72,-0.03687874819052872,0.003,-0.03987874819052872,0.0,0.9049484910895971
2025-10-10 09:35:00,2025-10-10 09:40:00,2025-10-10 10:35:00,12,0.45616385340690613,134.0,131.01,-0.02231343283582099,0.003,-0.02531343283582099,0.0,0.882041138240523
2025-10-10 11:10:00,2025-10-10 11:15:00,2025-10-10 13:40:00,12,0.44201362133026123,129.01,129.38,0.002867994729090828,0.003,-0.00013200527090917197,2.0,0.8819247041611166
2025-10-14 09:40:00,2025-10-14 09:45:00,2025-10-14 10:40:00,12,0.4398503303527832,134.23,131.98,-0.016762273709304942,0.003,-0.01976227370930494,0.0,0.8644958667664868
2025-10-14 11:05:00,2025-10-14 11:10:00,2025-10-14 13:35:00,12,0.44182994961738586,130.62,129.37,-0.009569744296432425,0.003,-0.012569744296432424,0.0,0.8536293747759094
2025-10-15 11:20:00,2025-10-15 11:25:00,2025-10-15 13:50:00,12,0.4448666274547577,125.45,128.23,0.02216022319649258,0.003,0.01916022319649258,2.0,0.8699851041236983
2025-10-16 09:35:00,2025-10-16 09:40:00,2025-10-16 10:35:00,12,0.44567593932151794,127.82,128.12,0.00234705053982176,0.003,-0.00065294946017824,2.0,0.8694170478195976
2025-10-17 10:00:00,2025-10-17 10:05:00,2025-10-17 11:00:00,12,0.43951988220214844,122.74,124.14,0.011406224539677323,0.003,0.008406224539677324,2.0,0.8767255627421926
2025-10-24 09:35:00,2025-10-24 09:40:00,2025-10-24 10:35:00,12,0.44773122668266296,129.77,131.18,0.010865377205825588,0.003,0.007865377205825589,2.0,0.8836213399991497
2025-10-30 09:35:00,2025-10-30 09:40:00,2025-10-30 10:35:00,12,0.4640779495239258,131.94,131.67,-0.0020463847203274765,0.003,-0.005046384720327477,0.0,0.8791622467704228
2025-10-31 09:35:00,2025-10-31 09:40:00,2025-10-31 10:35:00,12,0.44548436999320984,127.22,125.11,-0.016585442540481,0.003,-0.019585442540481,0.0,0.8619434651025405
2025-11-03 09:50:00,2025-11-03 09:55:00,2025-11-03 10:50:00,12,0.44000333547592163,120.51,118.7,-0.015019500456393664,0.003,-0.018019500456393663,0.0,0.8464116744397397
2025-11-24 09:35:00,2025-11-24 09:40:00,2025-11-24 10:35:00,12,0.4467630982398987,112.22,109.98,-0.019960791302798042,0.003,-0.02296079130279804,0.0,0.826977392626677
2025-12-02 09:35:00,2025-12-02 09:40:00,2025-12-02 10:35:00,12,0.4595833122730255,113.7,113.48,-0.0019349164467897806,0.003,-0.004934916446789781,0.0,0.8228963282906803
2026-01-15 09:35:00,2026-01-15 09:40:00,2026-01-15 10:35:00,12,0.44018739461898804,124.26,122.81,-0.011669080959278988,0.003,-0.014669080959278987,0.0,0.8108251954298908
2026-01-19 09:35:00,2026-01-19 09:40:00,2026-01-19 10:35:00,12,0.45656269788742065,127.15,125.94,-0.009516319307904086,0.003,-0.012516319307904086,0.0,0.8006766483809966
2026-01-22 10:20:00,2026-01-22 10:25:00,2026-01-22 11:20:00,12,0.44315627217292786,126.25,126.03,-0.0017425742574257441,0.003,-0.004742574257425744,0.0,0.796879379919863
2026-01-29 09:35:00,2026-01-29 09:40:00,2026-01-29 10:35:00,12,0.45376768708229065,125.99,124.43,-0.012381935074212147,0.003,-0.015381935074212146,0.0,0.7846218330359572
2026-01-30 09:35:00,2026-01-30 09:40:00,2026-01-30 10:35:00,12,0.4442557692527771,122.09,120.1,-0.0162994512245066,0.003,-0.0192994512245066,0.0,0.7694790622395968
2026-02-04 09:35:00,2026-02-04 09:40:00,2026-02-04 10:35:00,12,0.4409685432910919,113.89,114.22,0.002897532706997996,0.003,-0.00010246729300200392,2.0,0.7694002158030674
2026-02-05 09:35:00,2026-02-05 09:40:00,2026-02-05 10:35:00,12,0.4419237971305847,113.12,111.29,-0.016177510608203716,0.003,-0.019177510608203715,0.0,0.7546450350025499
2026-02-10 09:35:00,2026-02-10 09:40:00,2026-02-10 10:35:00,12,0.4434506595134735,116.29,115.64,-0.005589474589388632,0.003,-0.008589474589388631,0.0,0.7481630306503871
2026-03-23 09:35:00,2026-03-23 09:40:00,2026-03-23 10:35:00,12,0.44318413734436035,100.39,100.61,0.0021914533320051,0.003,-0.0008085466679949001,2.0,0.7475581059248378
2026-03-25 09:35:00,2026-03-25 09:40:00,2026-03-25 10:35:00,12,0.45112043619155884,99.71,100.0,0.0029084344599339396,0.003,-9.15655400660605e-05,2.0,0.747489655363138
2026-03-31 09:35:00,2026-03-31 09:40:00,2026-03-31 10:35:00,12,0.44590845704078674,96.14,96.37,0.0023923444976077235,0.003,-0.0006076555023922766,2.0,0.7470354391610753
2026-04-02 09:35:00,2026-04-02 09:40:00,2026-04-02 10:35:00,12,0.4599978029727936,95.58,94.14,-0.015065913370998052,0.003,-0.01806591337099805,0.0,0.7335395616321259
2026-04-03 09:35:00,2026-04-03 09:40:00,2026-04-03 10:35:00,12,0.4432043135166168,93.52,93.01,-0.0054533789563728785,0.003,-0.008453378956372878,0.0,0.7273386737381579
2026-04-09 09:35:00,2026-04-09 09:40:00,2026-04-09 10:35:00,12,0.46472352743148804,99.65,100.52,0.008730556949322565,0.003,0.005730556949322565,2.0,0.7315067294294592
2026-04-17 09:35:00,2026-04-17 09:40:00,2026-04-17 10:35:00,12,0.4664197266101837,103.96,106.96,0.02885725278953455,0.003,0.02585725278953455,2.0,0.7504214838495624
2026-04-29 10:10:00,2026-04-29 10:15:00,2026-04-29 11:10:00,12,0.44530895352363586,110.83,111.1,0.0024361634936389542,0.003,-0.0005638365063610458,2.0,0.7499983688218104
2026-05-07 09:35:00,2026-05-07 09:40:00,2026-05-07 10:35:00,12,0.4404648542404175,122.49,123.01,0.004245244509756052,0.003,0.001245244509756052,2.0,0.7509323001729118
2026-05-12 11:20:00,2026-05-12 11:25:00,2026-05-12 13:50:00,12,0.4430358409881592,120.51,121.16,0.005393743257820827,0.003,0.0023937432578208266,2.0,0.7527298393035307
2026-05-13 09:35:00,2026-05-13 09:40:00,2026-05-13 10:35:00,12,0.44801387190818787,118.0,118.0,0.0,0.003,-0.003,1.0,0.7504716497856201
2026-05-15 09:35:00,2026-05-15 09:40:00,2026-05-15 10:35:00,12,0.45014649629592896,124.53,120.1,-0.035573757327551636,0.003,-0.03857375732755164,0.0,0.7215231384855822
2026-05-15 10:45:00,2026-05-15 10:50:00,2026-05-15 13:15:00,12,0.4413776993751526,120.06,121.53,0.012243878060969493,0.003,0.009243878060969494,2.0,0.7281928103959111
2026-05-15 13:45:00,2026-05-15 13:50:00,2026-05-15 14:45:00,12,0.44467222690582275,119.83,119.17,-0.00550780272052076,0.003,-0.00850780272052076,0.0,0.7219974896225612
2026-05-19 10:10:00,2026-05-19 10:15:00,2026-05-19 11:10:00,12,0.44142186641693115,113.06,114.87,0.016009198655581036,0.003,0.013009198655581037,2.0,0.7313900983938919
2026-05-19 14:00:00,2026-05-19 14:05:00,2026-05-19 15:00:00,12,0.44381168484687805,116.79,118.82,0.017381625139138546,0.003,0.014381625139138546,2.0,0.7419086766194706
2026-05-20 09:35:00,2026-05-20 09:40:00,2026-05-20 10:35:00,12,0.45748451352119446,119.23,129.99,0.09024574352092607,0.003,0.08724574352092607,2.0,0.8066370507357625
