side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.485757514834404,392,0.5,0.2857142857142857,-0.0005446822550005452,-0.0005065541903371956
buy,0.6,0.5018580794334412,314,0.4005102040816326,0.28662420382165604,-0.0007951001557814823,-0.0007778759243246222
buy,0.7,0.5179678857326507,235,0.2997448979591837,0.2765957446808511,-0.0009476289002933403,-0.0009194926675418456
buy,0.75,0.5300777405500412,196,0.25,0.25510204081632654,-0.001255474988030397,-0.0013033190509860375
buy,0.8,0.5416475415229798,157,0.2002551020408163,0.2484076433121019,-0.0017171852524631662,-0.001705659376295938
buy,0.85,0.557851755619049,118,0.15051020408163265,0.2542372881355932,-0.001814514194223984,-0.0017553887566124384
buy,0.9,0.572362768650055,79,0.10076530612244898,0.27848101265822783,-0.000986143769156663,-0.0009286723476201727
buy,0.95,0.6011414855718612,40,0.05102040816326531,0.35,0.0005661303796230477,0.0006467418353858362
sell,0.5,0.47992847859859467,392,0.5,0.3852040816326531,-0.0005144453542816624,-0.0005894576635879314
sell,0.6,0.5562840461730957,314,0.4005102040816326,0.40445859872611467,-0.000551774348147999,-0.0005747015997550808
sell,0.7,0.6514272212982177,235,0.2997448979591837,0.41702127659574467,-0.0006507998945847534,-0.0006703911652630764
sell,0.75,0.704612672328949,196,0.25,0.41836734693877553,-0.0006520776532182553,-0.0006548391580990877
sell,0.8,0.7593543410301209,157,0.2002551020408163,0.43312101910828027,-0.0008752618783891948,-0.0008966487461839758
sell,0.85,0.8170334070920944,118,0.15051020408163265,0.4067796610169492,-0.0008145734005404032,-0.0007705815217215925
sell,0.9,0.8691263854503632,79,0.10076530612244898,0.379746835443038,-0.00033307349543728844,-0.00025579390699529737
sell,0.95,0.9182190507650375,40,0.05102040816326531,0.3,0.0003560832509703543,0.00047015288411847986
