model_label,epoch,train_loss,valid_loss,valid_auc,valid_prob_mean,valid_prob_max
LSTM_buy,1,1.0767296864159743,0.9917098551380391,0.569721570161711,0.4949941039085388,0.711779773235321
LSTM_buy,2,0.9831641900479494,1.0144670520509993,0.5651979003651539,0.5576924085617065,0.7743258476257324
LSTM_buy,3,0.9693072674861506,1.0655602922244949,0.5319428142931664,0.5802940726280212,0.8170349597930908
LSTM_buy,4,0.9502533278872619,1.0770431148762605,0.5226509520083463,0.5661550164222717,0.8542382121086121
LSTM_buy,5,0.922645036299624,1.0904108310232357,0.5168639149713092,0.5488715171813965,0.8444952964782715
LSTM_buy,6,0.874082452388265,1.1624935695103236,0.5182250912884715,0.5509318113327026,0.932377815246582
LSTM_buy,7,0.8354441125189239,1.2375060830797469,0.5154782863849765,0.47074517607688904,0.9188104271888733
LSTM_buy,8,0.798528151296491,1.3740075850973323,0.539612676056338,0.37162312865257263,0.8788856267929077
LSTM_buy,9,0.8005863428115845,1.2287394635531368,0.5307609546165885,0.40834641456604004,0.9339426159858704
LSTM_buy,10,0.8118619697177829,1.196537779302013,0.499535406885759,0.5320736765861511,0.9493740200996399
LSTM_buy,11,0.7641601361821045,1.2676862745868915,0.5027794079290558,0.4967401325702667,0.9725930094718933
