model_label,epoch,train_loss,valid_loss,valid_auc,valid_prob_mean,valid_prob_max
LSTM_sell,1,0.9851027086152503,1.0055168794125926,0.4866408450704225,0.4696464538574219,0.7104724049568176
LSTM_sell,2,0.9331644842373067,0.9939876429888667,0.4869366197183098,0.4720571041107178,0.6436645984649658
LSTM_sell,3,0.9144480638767607,0.9989157829965863,0.4901056338028169,0.47060930728912354,0.7074311971664429
LSTM_sell,4,0.893891568459458,1.0128837544090894,0.48996478873239435,0.4707559049129486,0.794046938419342
LSTM_sell,5,0.8664769281694038,1.0371668192805077,0.496112676056338,0.47004538774490356,0.8935946226119995
LSTM_sell,6,0.8388528784914832,1.0512148445966292,0.5230633802816902,0.4675403833389282,0.9367069602012634
LSTM_sell,7,0.8046083875636959,1.1192266527487307,0.5087394366197183,0.5408589243888855,0.9647447466850281
LSTM_sell,8,0.7948895219582409,1.0781555954290896,0.5314718309859154,0.5156768560409546,0.9510512948036194
LSTM_sell,9,0.757293128188531,1.0830202856842353,0.531887323943662,0.4605810344219208,0.9764036536216736
LSTM_sell,10,0.7170809591235827,1.1070644490572872,0.5464788732394366,0.4348262846469879,0.9700920581817627
LSTM_sell,11,0.6749616861343384,1.272801357872632,0.5194295774647888,0.3679085075855255,0.9168795347213745
LSTM_sell,12,0.6633067214908313,1.3438793031536802,0.5378169014084507,0.3301718533039093,0.9742810130119324
LSTM_sell,13,0.629670142228879,1.3540619173828436,0.525056338028169,0.3011266887187958,0.9598631858825684
LSTM_sell,14,0.623608610438342,1.1867001810852362,0.5455633802816902,0.4756714999675751,0.9915071129798889
LSTM_sell,15,0.6005488583190957,1.1609859004312633,0.5641549295774647,0.5055689811706543,0.988416850566864
LSTM_sell,16,0.5827541468131482,1.3216430630002702,0.5301971830985915,0.37827518582344055,0.9771086573600769
LSTM_sell,17,0.5442894849944954,1.3851092323964955,0.535774647887324,0.3656297028064728,0.985450267791748
LSTM_sell,18,0.5107620334505436,1.3680667682569854,0.5449507042253521,0.39581379294395447,0.9944076538085938
LSTM_sell,19,0.5183360977987548,1.2640855957050712,0.5460070422535211,0.40114912390708923,0.9878872632980347
LSTM_sell,20,0.5278175143740285,1.3345612701104612,0.5512394366197183,0.33162257075309753,0.9641356468200684
