epoch,loss,train_auc,valid_auc,valid_prob_mean,valid_prob_max
1,394.03055506944656,0.6492378669398675,0.6351329003642282,0.5665923357009888,0.7790687084197998
2,381.18429285287857,0.6675957321887216,0.6399940058148613,0.5505028963088989,0.7964121699333191
3,375.30148938298225,0.6825243430026984,0.6378334448360451,0.5369879007339478,0.8053743243217468
4,369.61479699611664,0.695785539288546,0.6329386116438929,0.522327721118927,0.8406944274902344
5,362.82562007009983,0.7120604919972616,0.6315340380053911,0.518061637878418,0.8802340030670166
6,353.30965384840965,0.7358811949786259,0.6242005401872703,0.504717230796814,0.9190787076950073
7,341.95670583844185,0.7552124644357315,0.6054632775694373,0.48539942502975464,0.9481587409973145
8,322.6290200203657,0.7859478314450804,0.5882806783461316,0.4574720859527588,0.9854885935783386
9,304.8290054574609,0.8115150277392218,0.5814965429979327,0.4613323509693146,0.9766656756401062
10,282.7648343220353,0.8437228127886962,0.5868781163544904,0.4377977252006531,0.9913683533668518
11,260.5694998316467,0.8651891410328199,0.5664192497779874,0.40545693039894104,0.9953048229217529
12,240.8947490155697,0.8795238756459665,0.5797551883246315,0.428121954202652,0.9974462985992432
