epoch,loss,train_auc,valid_auc,valid_prob_mean,valid_prob_max
1,401.4044697880745,0.5787230983573961,0.5607381941696346,0.3728434145450592,0.49703818559646606
2,396.80744683742523,0.5941801830737858,0.5615640611312356,0.36360105872154236,0.5083250403404236
3,394.1356158256531,0.6133307213049806,0.5568709222448834,0.35994237661361694,0.54157555103302
4,390.6800990700722,0.6368116853904884,0.553514775467684,0.362925261259079,0.6631520390510559
5,385.86540138721466,0.6551135078647972,0.5382750905604091,0.3708644509315491,0.8194338083267212
6,378.68559485673904,0.6818880075925836,0.5294663784968494,0.3704226315021515,0.9228249788284302
7,367.36026042699814,0.7046357192669898,0.510997360980048,0.3633415400981903,0.9555280208587646
8,352.9074366390705,0.7165617118511608,0.48689926570812997,0.31006771326065063,0.9590020775794983
9,336.1602804660797,0.7607991594940113,0.5008883967678981,0.3255780041217804,0.9801794290542603
10,317.2594631612301,0.7971921830804176,0.48518684109058063,0.31130173802375793,0.9908080697059631
11,298.23361125588417,0.8307877838472386,0.4927684426991906,0.29161423444747925,0.993605375289917
12,279.03315129876137,0.8586477239533654,0.4993801347160073,0.302166610956192,0.9961916208267212
