model_label,epoch,train_loss,valid_loss,valid_auc,valid_prob_mean,valid_prob_max
LSTM_sell,1,0.9590420108943728,0.9307825273397018,0.48670774167919423,0.5261080861091614,0.7674017548561096
LSTM_sell,2,0.9095183422218016,0.9049488731792995,0.5031078881160278,0.5149524807929993,0.7043746709823608
LSTM_sell,3,0.87672490061228,0.9059262129725242,0.5350163183599075,0.5010252594947815,0.7683385610580444
LSTM_sell,4,0.854674267109914,0.963194058865917,0.5290420071193227,0.5338435769081116,0.9068487882614136
LSTM_sell,5,0.8112809124903463,0.9954583535389024,0.5447294423716537,0.5353456735610962,0.9551101326942444
LSTM_sell,6,0.7631919734442054,1.11487750374541,0.528434450044009,0.5266921520233154,0.9847090244293213
LSTM_sell,7,0.7278186265547671,1.2372635554294198,0.5203103214600063,0.5753499865531921,0.9950213432312012
LSTM_sell,8,0.7349238314820294,1.2138911084252961,0.48890429418225156,0.5246673226356506,0.992181658744812
LSTM_sell,9,0.7000801233790028,1.1421822236508739,0.5072867903071279,0.492853581905365,0.9923825860023499
LSTM_sell,10,0.6810050858325095,1.1189105413397964,0.5288628556740378,0.4895857274532318,0.9932622313499451
LSTM_sell,11,0.6272067406668735,1.296573806782158,0.5019356145284033,0.527523934841156,0.9957441687583923
LSTM_sell,12,0.6061873190367042,1.5347771790562843,0.4585030728367463,0.5484116077423096,0.9973344802856445
LSTM_sell,13,0.6353516342052862,1.1529229867215058,0.5292289477578807,0.4419114589691162,0.9896845817565918
LSTM_sell,14,0.5796933467663712,1.3112748593700176,0.5076762499707905,0.48010849952697754,0.9950438737869263
LSTM_sell,15,0.5420233002260103,1.5025350901545311,0.49057897073600093,0.5418038368225098,0.994469165802002
