side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,79,0.34330556,0.27848101265822783,0.0020325466274498205,0.0022735919139259273
buy,1,78,0.39612252,0.2692307692307692,-0.00020685575898931878,-0.00032063791052673634
buy,2,78,0.4254873,0.21794871794871795,-0.0035797549682724727,-0.00405059709101866
buy,3,79,0.4531791,0.24050632911392406,-0.0009190632489359976,-0.0009224200653140303
buy,4,78,0.4817676,0.28205128205128205,0.001098894315487179,0.0010000462039597231
buy,5,78,0.511808,0.38461538461538464,0.0007753876486774428,0.0006888346973713516
buy,6,79,0.53951234,0.26582278481012656,-0.0008298380643284895,-0.0007926628589787281
buy,7,78,0.5692292,0.2692307692307692,-0.000848751689168841,-0.0006897484693616706
buy,8,78,0.6177316,0.14102564102564102,-0.0015862628208675967,-0.001616915794109921
buy,9,79,0.71392554,0.25316455696202533,-0.00047982277452053454,-0.0004869098605694977
sell,0,79,0.19062497,0.2911392405063291,-0.000919682084005807,-0.0008955937868847547
sell,1,78,0.29522607,0.23076923076923078,-0.0018180622018998678,-0.001813936672724489
sell,2,78,0.3693304,0.2948717948717949,0.0009769359497570117,0.00042843360796319274
sell,3,79,0.43411332,0.26582278481012656,0.0008846085240459183,0.000859708786655408
sell,4,78,0.48793253,0.24358974358974358,0.0006569323608555936,0.000499430791839325
sell,5,78,0.5472979,0.32051282051282054,0.00038605241068092943,0.00011583521690368877
sell,6,79,0.6118028,0.34177215189873417,-0.0009849229400463115,-0.0006362548903352808
sell,7,78,0.6867826,0.2948717948717949,-0.0011650657593183739,-0.0009673159471914633
sell,8,78,0.7793862,0.32051282051282054,-0.0015949681521570391,-0.0015315500511815943
sell,9,79,0.8779066,0.3670886075949367,-0.0009427011466840033,-0.0009544052098017863
