side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.49639657139778137,392,0.5,0.2627551020408163,-0.0005941686261609043,-0.0005797881403064504
buy,0.6,0.526971971988678,314,0.4005102040816326,0.23248407643312102,-0.0009343768727767995,-0.0008949237496659044
buy,0.7,0.55326167345047,235,0.2997448979591837,0.22127659574468084,-0.0009695197062551676,-0.0009293008150458488
buy,0.75,0.5685878396034241,196,0.25,0.20408163265306123,-0.0013847713489516652,-0.0014197902667842065
buy,0.8,0.5880502700805665,157,0.2002551020408163,0.19745222929936307,-0.0010295191032789477,-0.0010483140823284343
buy,0.85,0.6167739808559417,118,0.15051020408163265,0.211864406779661,-0.000691875754794882,-0.0006758448714303608
buy,0.9,0.6545810222625732,79,0.10076530612244898,0.25316455696202533,-0.00047982277452053454,-0.0004869098605694977
buy,0.95,0.7115622907876968,40,0.05102040816326531,0.225,0.0013136037439329367,0.0012869002917137134
sell,0.5,0.5198183953762054,392,0.5,0.32908163265306123,-0.0008608491324328178,-0.0007947411960853038
sell,0.6,0.5818651795387269,314,0.4005102040816326,0.33121019108280253,-0.001170589006199927,-0.0010209353368914867
sell,0.7,0.6387785255908965,235,0.2997448979591837,0.3276595744680851,-0.0012330044071622063,-0.00115025344445719
sell,0.75,0.6885588467121124,196,0.25,0.33163265306122447,-0.001225778078119271,-0.0012135845426333753
sell,0.8,0.7324001550674438,157,0.2002551020408163,0.34394904458598724,-0.0012667573659636007,-0.0012411395895955762
sell,0.85,0.7812948375940323,118,0.15051020408163265,0.3220338983050847,-0.0006961412103976686,-0.0006930969725071882
sell,0.9,0.8222243130207063,79,0.10076530612244898,0.3670886075949367,-0.0009427011466840033,-0.0009544052098017863
sell,0.95,0.8763106048107145,40,0.05102040816326531,0.5,-0.0007785778954121636,-0.0007768675494513128
