side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.4829886108636856,396,0.5,0.28535353535353536,-0.00014877224460699897,-0.00013301571858557245
buy,0.6,0.5052751779556275,317,0.40025252525252525,0.2744479495268139,-0.0003337107821015327,-0.0003763920515750252
buy,0.7,0.5417891800403594,238,0.3005050505050505,0.2773109243697479,-0.0002767489036819914,-0.0003012239167914111
buy,0.75,0.5576898902654648,198,0.25,0.29292929292929293,-0.00010990500739310121,-0.00013047177464102318
buy,0.8,0.5778463482856752,159,0.20075757575757575,0.3018867924528302,-0.00015868196558521954,-0.00020045431823502864
buy,0.85,0.6064840972423554,119,0.15025252525252525,0.29411764705882354,-0.0003386538731138368,-0.0004006228388521095
buy,0.9,0.647321629524231,80,0.10101010101010101,0.2875,6.159631645864805e-05,4.891939216356001e-06
buy,0.95,0.6998659700155255,40,0.050505050505050504,0.4,0.00148496655783647,0.001444465483006377
sell,0.5,0.3910272866487503,396,0.5,0.3181818181818182,-8.635534062707124e-05,-6.341296622681019e-05
sell,0.6,0.4667834222316742,317,0.40025252525252525,0.29652996845425866,0.0003032899071147637,0.00045950278280351757
sell,0.7,0.5473638534545898,238,0.3005050505050505,0.29831932773109243,0.000388831089018113,0.0005766656444196293
sell,0.75,0.6030058711767197,198,0.25,0.32323232323232326,0.0004302310276239478,0.0006446577022102784
sell,0.8,0.6559056162834168,159,0.20075757575757575,0.3584905660377358,8.748451568164484e-05,0.0003462504392521714
sell,0.85,0.7054548770189285,119,0.15025252525252525,0.3445378151260504,0.00047470454545000304,0.0008091459771827524
sell,0.9,0.765837562084198,80,0.10101010101010101,0.3375,0.00030852358593679713,0.0003145805125911741
sell,0.95,0.814700636267662,40,0.050505050505050504,0.35,1.174024980349353e-06,-1.9509726273533866e-05
