side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,80,0.34042278,0.25,0.000210143286353405,0.0002204590473215598
buy,1,79,0.3931119,0.21518987341772153,-0.0011334696086874193,-0.0012936885873536667
buy,2,79,0.4195783,0.25316455696202533,-2.036380647287867e-05,-0.0001593703428997161
buy,3,79,0.4480063,0.21518987341772153,-0.00030956480174680736,-0.00042350185600482384
buy,4,79,0.4716045,0.26582278481012656,-0.00016713961885035322,-0.0002143148235760241
buy,5,79,0.49296817,0.3291139240506329,0.0005933228995166365,0.0008435703264480544
buy,6,79,0.5209233,0.26582278481012656,-0.0005053174537958471,-0.0006028479513028753
buy,7,79,0.5584614,0.22784810126582278,-0.0005143772980792917,-0.0005040386784428643
buy,8,79,0.60834306,0.31645569620253167,-0.0003817485803131867,-0.0004083998954009878
buy,9,80,0.7047368,0.2875,6.159631645864805e-05,4.891939216356001e-06
sell,0,80,0.11246846,0.275,0.000860929225495502,0.0008618161957044956
sell,1,79,0.19421682,0.35443037974683544,-0.0011759267544504642,-0.0012385498373693835
sell,2,79,0.24901955,0.3037974683544304,-0.0009197103617614953,-0.0009848767952251208
sell,3,79,0.29822105,0.2911392405063291,-0.0007795105652773385,-0.0009664421230258256
sell,4,79,0.35553965,0.25316455696202533,0.00027271150259995186,0.00010062274319490042
sell,5,79,0.4332431,0.4050632911392405,-0.0016498685499202572,-0.0021616951490447075
sell,6,79,0.5088754,0.2911392405063291,4.558356163378753e-05,0.00010653112375751029
sell,7,79,0.6024159,0.17721518987341772,0.000995338749277587,0.0010404127029212216
sell,8,79,0.7074401,0.379746835443038,-0.00013635251748812962,0.00037832125106077627
sell,9,80,0.827604,0.3375,0.00030852358593679713,0.0003145805125911741
