side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,79,0.37566963,0.27848101265822783,-0.00011626484318475643,-0.0001336097226265234
buy,1,78,0.41084322,0.19230769230769232,-0.00077242178170391,-0.0008353190888334288
buy,2,78,0.4274785,0.21794871794871795,-0.0006736900388829983,-0.0007217128533930383
buy,3,79,0.44633654,0.24050632911392406,-0.0009789278221510956,-0.0010549724663424295
buy,4,78,0.46335244,0.21794871794871795,-0.0009968583399134656,-0.0008301722913418944
buy,5,78,0.4771293,0.34615384615384615,0.0012349036702129985,0.0012106906633448378
buy,6,79,0.49014118,0.2911392405063291,3.572492588550468e-05,5.24651549107173e-05
buy,7,78,0.51061344,0.3076923076923077,-0.00031743548698969057,-0.00038519697732973643
buy,8,78,0.5396509,0.2564102564102564,-0.002245208856958789,-0.0022719113848651638
buy,9,79,0.5920961,0.27848101265822783,-0.0009670836649695015,-0.0008874799954073948
sell,0,79,0.058487426,0.4050632911392405,-0.0006844276681268064,-0.0007016282774300626
sell,1,78,0.13776213,0.3076923076923077,0.001087698567758087,0.0011479828451540625
sell,2,78,0.21018617,0.2692307692307692,0.0007250823926624547,0.0007852576803724087
sell,3,79,0.277303,0.3670886075949367,-0.0006874636297135969,-0.0007855475172204426
sell,4,78,0.3374586,0.41025641025641024,-0.0013821838493428067,-0.0013821445948632126
sell,5,78,0.40517,0.38461538461538464,-0.000914329314797204,-0.0008541728398960721
sell,6,79,0.49387696,0.3291139240506329,-0.0011634662930124508,-0.0010389866534557303
sell,7,78,0.5980069,0.358974358974359,-0.0008157526049206507,-0.0008676777787227313
sell,8,78,0.71306705,0.4358974358974359,-0.001181541328988702,-0.0011812943209187142
sell,9,79,0.85900176,0.45569620253164556,-0.0007645533874321663,-0.0009602534172637603
