model_label,epoch,train_loss,valid_loss,valid_auc,valid_prob_mean,valid_prob_max
LSTM_buy,1,1.0768052459967257,0.9988669355710348,0.5593170444509862,0.4842550754547119,0.707480788230896
LSTM_buy,2,0.98313958717115,1.0187820792198181,0.5459439000799025,0.5460420250892639,0.7267107367515564
LSTM_buy,3,0.9710142793077411,1.0558935801188152,0.5160519786366121,0.5513638854026794,0.7645890116691589
LSTM_buy,4,0.9546138337164214,1.0607819557189941,0.5110055090626183,0.5384778380393982,0.7793700098991394
LSTM_buy,5,0.9295544443708478,1.0858806570370991,0.5059169855755078,0.5511015057563782,0.8188018202781677
LSTM_buy,6,0.8942470658909191,1.1494814554850261,0.49669876782034567,0.5401715636253357,0.9038679003715515
LSTM_buy,7,0.8552342707460577,1.1689802010854085,0.5009966777408638,0.49679574370384216,0.9143210649490356
LSTM_buy,8,0.8211789281681331,1.3996299107869465,0.5174313469868371,0.382208913564682,0.9303218722343445
LSTM_buy,9,0.8418919498270209,1.1524778604507446,0.5174902224652004,0.41053879261016846,0.922482967376709
LSTM_buy,10,0.8004931458319077,1.200602690378825,0.48510870936540645,0.5012179017066956,0.9514509439468384
LSTM_buy,11,0.735350393285655,1.2631175518035889,0.4797678623995963,0.5179511904716492,0.9830865859985352
