side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.4796920418739319,384,0.5,0.2708333333333333,-0.0006381503309229866,-0.0006173693354877876
buy,0.6,0.49721342921257017,307,0.3997395833333333,0.2899022801302932,-0.0007147703536621187,-0.0006978281479417533
buy,0.7,0.5183698236942291,231,0.30078125,0.2857142857142857,-0.0009069699125887221,-0.0009029153824240252
buy,0.75,0.527824729681015,192,0.25,0.265625,-0.0012954426879034937,-0.0012325731875045428
buy,0.8,0.5366473913192749,154,0.20052083333333334,0.2792207792207792,-0.0015107052957758819,-0.0014784526023572488
buy,0.85,0.5518991440534592,116,0.15104166666666666,0.29310344827586204,-0.001429724589980618,-0.0013885069558211417
buy,0.9,0.567950975894928,77,0.10026041666666667,0.2987012987012987,-0.0007041355569822645,-0.0006106063373218153
buy,0.95,0.5895255774259567,39,0.05078125,0.38461538461538464,0.0008768279086266371,0.0009284491563575914
sell,0.5,0.5124523341655731,384,0.5,0.4036458333333333,-0.0005735304436279629,-0.0006030375872058373
sell,0.6,0.594432020187378,307,0.3997395833333333,0.40390879478827363,-0.00038729089697304736,-0.0004210284603442102
sell,0.7,0.6631312966346741,231,0.30078125,0.4155844155844156,-0.0008981482879429547,-0.0010091791547832871
sell,0.75,0.7020313888788223,192,0.25,0.4114583333333333,-0.0008585676687538542,-0.0010134877504022401
sell,0.8,0.7384095072746277,154,0.20052083333333334,0.4090909090909091,-0.0005450803233627998,-0.0005700836906314356
sell,0.85,0.7848778247833252,116,0.15104166666666666,0.39655172413793105,-5.61617246993417e-05,-8.497626129884177e-05
sell,0.9,0.8357880890369416,77,0.10026041666666667,0.4155844155844156,-0.0003727338848672894,-0.00038690061922808973
sell,0.95,0.8991812556982041,39,0.05078125,0.48717948717948717,-0.0007163083978838273,-0.0007666793543482767
