side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,77,0.3788327,0.2597402597402597,-0.0010274688408696009,-0.0010698970479515865
buy,1,77,0.42139682,0.15584415584415584,-0.0006925174297879988,-0.0007128752534021906
buy,2,77,0.44164082,0.22077922077922077,-0.0003533935116013852,-0.0005383473628728331
buy,3,76,0.45679292,0.2894736842105263,-0.0002583924211517237,-6.466776875384492e-05
buy,4,77,0.4722237,0.3246753246753247,-0.0004812896191162606,-0.0005909623883995363
buy,5,77,0.48756388,0.19480519480519481,-0.00033266530519683645,-0.0002965790053141837
buy,6,76,0.5089903,0.3026315789473684,-0.00013058485218783722,-7.447089576537462e-05
buy,7,77,0.5271743,0.2987012987012987,0.0003005008537855971,0.000248159057442422
buy,8,77,0.55236953,0.2597402597402597,-0.002317275034569499,-0.002346298867392682
buy,9,77,0.5963987,0.2987012987012987,-0.0007041355569822645,-0.0006106063373218153
sell,0,77,0.13171569,0.38961038961038963,-0.00045768610516019415,-0.0004270876053731721
sell,1,77,0.22746502,0.4025974025974026,-0.0008148517122330499,-0.0008934233436447743
sell,2,77,0.32534346,0.3116883116883117,-0.00014824055242624478,-5.3635252723879995e-05
sell,3,76,0.41264582,0.2631578947368421,-0.00018728863526773352,-0.00026251469203393915
sell,4,77,0.47708988,0.33766233766233766,-0.0015263316088086447,-0.001414130982974992
sell,5,77,0.5539603,0.4025974025974026,-0.0013160699348365218,-0.001328710339758039
sell,6,76,0.6290702,0.3684210526315789,0.0011654466992644342,0.0013666400977535107
sell,7,77,0.7006986,0.42857142857142855,-0.0016042842171032645,-0.0018873700830869904
sell,8,77,0.7855308,0.4025974025974026,-0.0007174267618583103,-0.0007532667620347815
sell,9,77,0.89998776,0.4155844155844156,-0.0003727338848672894,-0.00038690061922808973
