side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,16,0.2872139372892229,0.125,-0.0010654930191642403,-0.0008438874865430018
buy,1,15,0.32298532067973795,0.3333333333333333,0.00021953623502873516,0.00023843451962445676
buy,2,15,0.3412934391970693,0.3333333333333333,-0.0007124526711077402,-0.0007467960091914676
buy,3,15,0.35414810777799555,0.2,0.0005710199744557073,7.709593203604203e-05
buy,4,15,0.36459137951372206,0.13333333333333333,-0.0007114916599573788,-0.0007024880116047738
buy,5,15,0.3750890305356693,0.2,-0.00142950050859126,-0.0014843460198976422
buy,6,15,0.38545144408077203,0.06666666666666667,-0.0037409879726049144,-0.003697094486686625
buy,7,15,0.4023156689078117,0.13333333333333333,-0.0006861749701958371,-0.0016378646942246814
buy,8,15,0.42421537840590257,0.2,-0.000517185943071367,-0.0005884661744581576
buy,9,16,0.4769418573288891,0.375,0.0009150404211976937,0.0008820811277005652
sell,0,16,0.3401842454242772,0.125,-2.5946794402945117e-05,-0.0005062990031547768
sell,1,15,0.39174284335065057,0.2,0.0018961754576827103,0.0018891148947087248
sell,2,15,0.41009119896283386,0.26666666666666666,-0.0004507000045107956,-0.0004160566615281747
sell,3,15,0.4267280610313073,0.2,-0.0004872260647660257,-0.0005408170458729433
sell,4,15,0.44417823586951094,0.4666666666666667,0.0010268824243844824,0.0004487344340493878
sell,5,15,0.45580657989895756,0.4,-0.0020079355448272772,-0.0019604910935769066
sell,6,15,0.46596506363105294,0.4,-0.0009873940317250752,-0.0009868211742951013
sell,7,15,0.48265168420669957,0.26666666666666666,-0.0009908896746998316,-0.0009633578954254836
sell,8,15,0.505462181614311,0.3333333333333333,-0.0007863067347611515,-0.0008050600471757023
sell,9,16,0.5471309209764315,0.625,-0.004080608937458374,-0.004336854563768894
