model_label,epoch,train_loss,valid_loss,valid_auc,valid_prob_mean,valid_prob_max
LSTM_sell,1,0.9962751805482797,1.0353918574294265,0.5111275181942834,0.46340155601501465,0.787044882774353
LSTM_sell,2,0.9379149879043426,1.002610977815122,0.5329395633372007,0.4419461786746979,0.6122949123382568
LSTM_sell,3,0.9127348230112737,1.0129668870750739,0.5197763948950533,0.44422975182533264,0.6781873106956482
LSTM_sell,4,0.8838587067834097,1.0530943907037074,0.5161129276096051,0.4282226860523224,0.7765645384788513
LSTM_sell,5,0.8507629432270875,1.078113850282163,0.5228351439721548,0.4250338673591614,0.8550680875778198
LSTM_sell,6,0.7921205549383882,1.1497732473879445,0.5148894279787646,0.4340224862098694,0.9338962435722351
LSTM_sell,7,0.7497279913581196,1.2475546087537492,0.5041662271912245,0.40542587637901306,0.9543263912200928
LSTM_sell,8,0.7357215258344334,1.3075441705937287,0.4911366592834792,0.4632396399974823,0.975494384765625
LSTM_sell,9,0.6966970188533841,1.392282089408563,0.5005379179411455,0.34355905652046204,0.9333294034004211
LSTM_sell,10,0.6544115860857557,1.3197034913666394,0.5380163836444819,0.4089137613773346,0.9769105911254883
LSTM_sell,11,0.6497407834134509,1.2437965456320315,0.5730830081215063,0.38857877254486084,0.9713638424873352
LSTM_sell,12,0.6227972237908062,1.2833009398713404,0.5867665154871146,0.406317800283432,0.98920738697052
LSTM_sell,13,0.5869387593401137,1.2758460142174546,0.5953099180817776,0.4451419413089752,0.9950984120368958
LSTM_sell,14,0.5498833590416453,1.3196949739845432,0.5754737545265971,0.35835835337638855,0.984527587890625
LSTM_sell,15,0.5218904765706566,1.5520341372003361,0.5460464789227578,0.3118780851364136,0.9767144918441772
LSTM_sell,16,0.5149651680459928,1.640085144918792,0.5074570193017613,0.3141133785247803,0.9737745523452759
LSTM_sell,17,0.4973320881625516,1.3768752107814866,0.5793481700242591,0.4033823609352112,0.9936050772666931
LSTM_sell,18,0.48927969893618445,1.4671750676875213,0.5646169532046549,0.36659008264541626,0.9895389676094055
LSTM_sell,19,0.4728638102960347,1.4897283826555525,0.5708539886791126,0.3968318998813629,0.9905930161476135
LSTM_sell,20,0.43077877927665137,1.4988538829647764,0.5890377245719509,0.4088137745857239,0.9936000108718872
