side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,79,0.36436686,0.16455696202531644,-0.00121884500110392,-0.0012363349018757006
buy,1,78,0.41069505,0.21794871794871795,-0.0008607409202527951,-0.0008295809397027095
buy,2,78,0.43802726,0.32051282051282054,0.0012130341149807831,0.0010298030685955567
buy,3,79,0.4602191,0.35443037974683544,0.0013959107536723843,0.0016388677637682023
buy,4,78,0.47987923,0.28205128205128205,-0.0011437796927452515,-0.001341606127674066
buy,5,78,0.5008437,0.1794871794871795,-0.002531657005982614,-0.002548572441610386
buy,6,79,0.5253055,0.25316455696202533,-0.0011034648860719632,-0.0012762689349885305
buy,7,78,0.54298,0.32051282051282054,0.00025090673934964223,0.0004918673673399909
buy,8,78,0.56725717,0.11538461538461539,-0.00480982634150751,-0.004874424376342841
buy,9,79,0.6223096,0.25316455696202533,-0.00242922543143444,-0.0023553677031628744
sell,0,79,0.04641396,0.379746835443038,0.000333243725105626,0.00017584823190717726
sell,1,78,0.13498895,0.2564102564102564,0.0003088167351519246,0.00029820772434809625
sell,2,78,0.2272128,0.23076923076923078,-8.923924415747082e-05,-4.679045969860707e-05
sell,3,79,0.32705268,0.35443037974683544,-0.002552119734680036,-0.00251105102369409
sell,4,78,0.43085724,0.3333333333333333,-0.001225452902538887,-0.0012468103149854764
sell,5,78,0.51635456,0.358974358974359,-0.002076309300901567,-0.0021273223527885476
sell,6,79,0.5923229,0.43037974683544306,-0.0030896210869167744,-0.0027466223477776016
sell,7,78,0.6714375,0.3974358974358974,-7.368064803120467e-05,-0.00028395102735760073
sell,8,78,0.76175046,0.32051282051282054,-0.001433444257641827,-0.0014611660562633966
sell,9,79,0.89453983,0.31645569620253167,-0.0012982005325862442,-0.0013113940175376298
