side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.4899940490722656,392,0.5,0.22448979591836735,-0.0021228252819335803,-0.0021110392641882484
buy,0.6,0.5155023694038391,314,0.4005102040816326,0.2356687898089172,-0.0020212683568513364,-0.00200235267871396
buy,0.7,0.5335953176021576,235,0.2997448979591837,0.2297872340425532,-0.0023298065449005724,-0.00224644040532804
buy,0.75,0.5429529547691345,196,0.25,0.21428571428571427,-0.0025244661684329516,-0.002470353118487628
buy,0.8,0.5541872739791871,157,0.2002551020408163,0.18471337579617833,-0.003611944354910233,-0.003606873566271393
buy,0.85,0.5655586957931519,118,0.15051020408163265,0.2033898305084746,-0.0034310415752554844,-0.003390938693493136
buy,0.9,0.5847520709037781,79,0.10076530612244898,0.25316455696202533,-0.00242922543143444,-0.0023553677031628744
buy,0.95,0.622020998597145,40,0.05102040816326531,0.25,-0.002400714118208358,-0.0023369128048278814
sell,0.5,0.4719812124967575,392,0.5,0.3647959183673469,-0.0015973106531978498,-0.0015883509410710402
sell,0.6,0.555162501335144,314,0.4005102040816326,0.3662420382165605,-0.0014783237279720857,-0.0014544663228736976
sell,0.7,0.628095293045044,235,0.2997448979591837,0.3446808510638298,-0.0009366535519864245,-0.0010200819570549385
sell,0.75,0.6730473786592484,196,0.25,0.336734693877551,-0.0010446764501430758,-0.0011128932616054903
sell,0.8,0.7133657097816468,157,0.2002551020408163,0.3184713375796178,-0.0013653916826138585,-0.001385803055885463
sell,0.85,0.7621132224798203,118,0.15051020408163265,0.3389830508474576,-0.0011745133211818989,-0.0011654222959840128
sell,0.9,0.8189698874950408,79,0.10076530612244898,0.31645569620253167,-0.0012982005325862442,-0.0013113940175376298
sell,0.95,0.8939472138881682,40,0.05102040816326531,0.275,-0.0015437114566953624,-0.001531550306908544
