leg_type,entry_time,exit_time,entry_price,exit_price,shares,position_pct,entry_prob,exit_prob,gross_return,net_return,exit_reason
sell_first,2021-01-13 11:20:00,2021-01-13 11:30:00,64.217875,63.621795,4000,0.8606556107717105,0.9476129412651062,0.49698594212532043,0.00936911635391624,0.00636911635391624,take_profit_buyback
sell_first,2021-01-13 13:25:00,2021-01-13 13:30:00,63.348310000000005,62.93145,2100,0.449933667461961,0.9015045762062073,0.4193687438964844,0.006624032975563132,0.003624032975563132,take_profit_buyback
sell_first,2021-01-18 11:20:00,2021-01-18 11:30:00,61.879045,62.111039999999996,4000,0.8379083995080632,0.9450592994689941,0.45585474371910095,-0.003735165278185626,-0.006735165278185626,stop_loss_buyback
sell_first,2021-01-20 13:05:00,2021-01-20 13:25:00,59.3703,59.079525,3800,0.7677341314711612,0.9371814131736755,0.5991178750991821,0.004921755887509205,0.0019217558875092048,take_profit_buyback
sell_first,2021-01-27 11:30:00,2021-01-27 13:20:00,58.07095,58.34916,4000,0.7873652354849345,0.9393852353096008,0.5301064252853394,-0.004768020653596272,-0.007768020653596272,stop_loss_buyback
sell_first,2021-01-28 11:20:00,2021-01-28 13:15:00,56.741615,57.008489999999995,1400,0.2708644857042585,0.8814019560813904,0.5853683948516846,-0.004681320273524081,-0.007681320273524081,stop_loss_buyback
sell_first,2021-01-28 13:20:00,2021-01-28 13:50:00,56.941515,56.70834,4400,0.844579173317471,0.9458081722259521,0.456077516078949,0.004111829053715876,0.0011118290537158763,take_profit_buyback
sell_first,2021-01-28 14:20:00,2021-01-28 14:55:00,56.481745000000004,56.108039999999995,1300,0.259414158740418,0.8801165223121643,0.5311205983161926,0.006660453653344556,0.0036604536533445557,take_profit_buyback
sell_first,2021-01-29 11:00:00,2021-01-29 11:10:00,55.522225,55.81789499999999,2400,0.4488728424005795,0.901385486125946,0.55594402551651,-0.005297046762512192,-0.008297046762512191,stop_loss_buyback
sell_first,2021-01-29 11:15:00,2021-01-29 11:25:00,56.941515,56.57827499999999,4800,0.9186866706109867,0.9541276097297668,0.5463257431983948,0.0064201321090120445,0.0034201321090120444,take_profit_buyback
sell_first,2021-01-29 13:35:00,2021-01-29 13:45:00,56.041965000000005,55.81789499999999,2300,0.6583751731539405,0.9249045848846436,0.4526911973953247,0.004014304014868575,0.0010143040148685748,take_profit_buyback
sell_first,2021-02-01 13:55:00,2021-02-01 14:10:00,57.001485,56.71834499999999,2400,0.46864358454805827,0.9036049842834473,0.3507411479949951,0.004992035645610127,0.0019920356456101266,take_profit_buyback
sell_first,2021-02-02 10:20:00,2021-02-02 11:00:00,56.821575,56.57827499999999,3600,0.6928705706704348,0.9287770986557007,0.39887160062789917,0.004300237149330144,0.0013002371493301438,take_profit_buyback
sell_first,2021-02-02 14:05:00,2021-02-02 15:00:00,56.061955000000005,56.00798999999999,2100,0.3974021201280848,0.8956072926521301,0.4294450581073761,0.000963523240166575,-0.002036476759833425,end_of_day_buyback
sell_first,2021-02-03 11:20:00,2021-02-03 11:25:00,54.74261500000001,54.92744999999999,4300,0.801339667724955,0.9409540295600891,0.5702822804450989,-0.0033650752037457377,-0.006365075203745738,stop_loss_buyback
sell_first,2021-02-03 11:30:00,2021-02-03 13:30:00,54.712630000000004,54.43720499999999,3700,0.6820531283277989,0.9275627136230469,0.5128692388534546,0.005059499289135294,0.002059499289135294,take_profit_buyback
sell_first,2021-02-04 09:50:00,2021-02-04 10:00:00,54.45276,54.187079999999995,4100,0.7509430441006959,0.9352964162826538,0.46249037981033325,0.004903013781144994,0.0019030137811449936,take_profit_buyback
