model_label,epoch,train_loss,valid_loss,valid_auc,valid_prob_mean,valid_prob_max
LSTM_buy,1,1.1023930149054346,1.0678530550494636,0.4590900214801797,0.5514388680458069,0.7725731134414673
LSTM_buy,2,1.031105360246125,1.0420611291816555,0.5138262737406927,0.5175860524177551,0.7207987308502197
LSTM_buy,3,1.0113559122049538,1.0396394557559614,0.528573733051459,0.4517233073711395,0.6260014176368713
LSTM_buy,4,0.9833573305636869,1.039839505534811,0.5219853459327747,0.46275243163108826,0.6485593318939209
LSTM_buy,5,0.961834225606558,1.0503590340466844,0.5319528285066606,0.45235463976860046,0.6903278827667236
LSTM_buy,6,0.9307149007578641,1.0730924458847833,0.546836130850802,0.41577282547950745,0.7158923149108887
LSTM_buy,7,0.8826862274849745,1.1261154671305234,0.5291765365120603,0.4224203824996948,0.7557624578475952
LSTM_buy,8,0.8451425617828177,1.1907920296659176,0.5378620004584702,0.3828778564929962,0.850273609161377
LSTM_buy,9,0.8291933380386391,1.288343862159965,0.4797296723635839,0.3764840364456177,0.9182252883911133
LSTM_buy,10,0.811107194393648,1.2835182148156707,0.4779127717921941,0.4914833903312683,0.9460827112197876
LSTM_buy,11,0.7939495445799167,1.2797276691063164,0.5063294363363133,0.560459315776825,0.964134693145752
LSTM_buy,12,0.7431947339692104,1.3823290424248607,0.5117461772921389,0.42873555421829224,0.9675591588020325
LSTM_buy,13,0.7266869102076859,1.322996798249864,0.5179864666378,0.4134298861026764,0.9467897415161133
LSTM_buy,14,0.6888074712729274,1.4290365902418942,0.4740072845826647,0.3914547562599182,0.9330515265464783
LSTM_buy,15,0.6579865298283191,1.4691369533538818,0.47142626694854095,0.3693171739578247,0.9445247650146484
LSTM_buy,16,0.6512746121781299,1.5234726311005269,0.4866916278240493,0.5064992904663086,0.9789043068885803
