side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.4923927038908005,388,0.5,0.2912371134020619,0.00044032077639663406,0.00036029801235473984
buy,0.6,0.5285773277282715,311,0.4007731958762887,0.2861736334405145,0.00038926382948422316,0.00037253191063310695
buy,0.7,0.5689431428909302,233,0.3002577319587629,0.30472103004291845,0.0007326629072840417,0.0007469365997682342
buy,0.75,0.586616039276123,194,0.25,0.29896907216494845,0.0009039929693301391,0.0009459704819322757
buy,0.8,0.6062119603157043,156,0.20103092783505155,0.3076923076923077,0.0005898250058346252,0.0005745661913592397
buy,0.85,0.6257348209619522,117,0.15077319587628865,0.28205128205128205,0.0004579897669082103,0.000462124748471686
buy,0.9,0.6626365780830383,78,0.10051546391752578,0.2564102564102564,0.00015080132606490112,0.00014990099359744275
buy,0.95,0.7225499898195267,39,0.05025773195876289,0.2564102564102564,0.0003565581157781802,0.00040070744427088374
sell,0.5,0.4770127534866333,388,0.5,0.3582474226804124,0.00046945504190601454,0.0004153759351353339
sell,0.6,0.49686431884765625,311,0.4007731958762887,0.3440514469453376,0.0006696233846273883,0.0006023725226020704
sell,0.7,0.5142835974693298,233,0.3002577319587629,0.3605150214592275,0.0002942472045253604,0.00015208367743250808
sell,0.75,0.5260467380285263,194,0.25,0.35051546391752575,0.0003460601972084646,0.0001570888110277947
sell,0.8,0.536215603351593,156,0.20103092783505155,0.34615384615384615,0.00048048737002880483,0.00024113627049689133
sell,0.85,0.5511871129274368,117,0.15077319587628865,0.3418803418803419,0.0004488524244541808,0.00024278794937530415
sell,0.9,0.56084343791008,78,0.10051546391752578,0.3076923076923077,0.0009936926042233897,0.0006775738805779166
sell,0.95,0.5839375704526901,39,0.05025773195876289,0.28205128205128205,0.0021297580760188863,0.0014523116810827125
