model_label,epoch,train_loss,valid_loss,valid_auc,valid_prob_mean,valid_prob_max
LSTM_sell,1,0.9602948625382007,0.8978589379910341,0.5419944732783792,0.4795660078525543,0.6476092338562012
LSTM_sell,2,0.9123497591811404,0.9015437714832345,0.5463626186953492,0.5034703016281128,0.7363709807395935
LSTM_sell,3,0.8906743043015526,0.9082215692579132,0.5336887344120618,0.4853931963443756,0.8055965304374695
LSTM_sell,4,0.8714144913015197,0.923260114856602,0.5170929131146129,0.4663509428501129,0.8019995093345642
LSTM_sell,5,0.8479214576389688,0.9481941633617755,0.5130535528365546,0.4659741520881653,0.8435562252998352
LSTM_sell,6,0.8205213252483147,0.9863586431926059,0.49387441973337093,0.48239344358444214,0.933875560760498
LSTM_sell,7,0.8019474982014231,1.0059690930179714,0.5278645405227684,0.4279012680053711,0.9419388771057129
LSTM_sell,8,0.7786724433790827,1.0465887803392313,0.5125212340402214,0.49521565437316895,0.9500792622566223
LSTM_sell,9,0.7398557452771165,1.0902212882779307,0.5346907462639832,0.47370824217796326,0.9793220162391663
LSTM_sell,10,0.7411438855776559,1.0971370050587606,0.4715326867225602,0.4574328660964966,0.9824857711791992
LSTM_sell,11,0.719427909598843,1.0642051893411224,0.4948451187149198,0.4615408778190613,0.9482782483100891
LSTM_sell,12,0.6753037839152051,1.159407850393315,0.5145565706144368,0.3614923655986786,0.9682409167289734
