side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,77,0.14566097,0.2987012987012987,0.00213405179473349,0.0021120126812210183
buy,1,77,0.25796235,0.2987012987012987,0.0013857867545981264,0.001653054182425233
buy,2,77,0.32351568,0.2727272727272727,-0.0012929966287562845,-0.0013232799307008522
buy,3,76,0.39857614,0.2236842105263158,1.9566881722781144e-05,-0.000159395636432764
buy,4,77,0.45528507,0.2077922077922078,-0.0011003811710385883,-0.0008775103719806034
buy,5,77,0.5003733,0.15584415584415584,-0.0003791341521271222,-0.000653819892088199
buy,6,76,0.53438455,0.34210526315789475,0.002555259280568847,0.0022845151565673264
buy,7,77,0.569797,0.37662337662337664,0.0015027964969486392,0.0012443490194361413
buy,8,77,0.61366683,0.36363636363636365,0.0013316044139063126,0.0013019782720810318
buy,9,77,0.6898696,0.2597402597402597,-2.3877826043874424e-05,-2.351994059915915e-05
sell,0,77,0.092116386,0.3116883116883117,0.001836025904765981,0.0019241693644833073
sell,1,77,0.1766085,0.2987012987012987,0.00022645411699008576,0.00023088011521156868
sell,2,77,0.24107215,0.2727272727272727,0.0009467398194899552,0.0008964581742506151
sell,3,76,0.30089054,0.3815789473684211,0.0013820490832657751,0.0012655603663491385
sell,4,77,0.35957295,0.38961038961038963,0.0002843009919441797,0.0005136049175701563
sell,5,77,0.425655,0.37662337662337664,0.0010495541730731592,0.001060952691512417
sell,6,76,0.49928132,0.4473684210526316,-0.0004905206145413331,-0.0007200561367816178
sell,7,77,0.5689125,0.38961038961038963,8.995023390344593e-05,-9.973283967805032e-05
sell,8,77,0.65214235,0.4155844155844156,0.0007674308390978566,0.0004972458193430585
sell,9,77,0.7931668,0.3246753246753247,1.8830287515855983e-05,-3.12134166244986e-05
