,equity,benchmark_equity,alpha_equity
2021-01-12 14:25:00,999060.0,999060.0,1000000.0
2021-01-12 14:30:00,999060.0,999060.0,1000000.0
2021-01-12 14:35:00,1001316.0,1001316.0,1000000.0
2021-01-12 14:40:00,1000846.0,1000846.0,1000000.0
2021-01-12 14:45:00,1001974.0,1001974.0,1000000.0
2021-01-12 14:50:00,1004888.0,1004888.0,1000000.0
2021-01-12 14:55:00,1005452.0,1005452.0,1000000.0
2021-01-12 15:00:00,1005264.0,1005264.0,1000000.0
2021-01-13 09:35:00,1009588.0,1009588.0,1000000.0
2021-01-13 09:40:00,1002538.0,1002538.0,1000000.0
2021-01-13 09:45:00,996992.0,996992.0,1000000.0
2021-01-13 09:50:00,1000940.0,1000940.0,1000000.0
2021-01-13 09:55:00,997368.0,997368.0,1000000.0
2021-01-13 10:00:00,995488.0,995488.0,1000000.0
2021-01-13 10:05:00,998402.0,998402.0,1000000.0
2021-01-13 10:10:00,997556.0,997556.0,1000000.0
2021-01-13 10:15:00,1002068.0,1002068.0,1000000.0
2021-01-13 10:20:00,1000470.0,1000470.0,1000000.0
2021-01-13 10:25:00,999718.0,999718.0,1000000.0
2021-01-13 10:30:00,998120.0,998120.0,1000000.0
2021-01-13 10:35:00,997274.0,997274.0,1000000.0
2021-01-13 10:40:00,996334.0,996334.0,1000000.0
2021-01-13 10:45:00,997650.0,997650.0,1000000.0
2021-01-13 10:50:00,999718.0,999718.0,1000000.0
2021-01-13 10:55:00,1003666.0,1003666.0,1000000.0
2021-01-13 11:00:00,1003478.0,1003478.0,1000000.0
2021-01-13 11:05:00,1006016.0,1006016.0,1000000.0
2021-01-13 11:10:00,1006674.0,1006674.0,1000000.0
2021-01-13 11:15:00,1009024.0,1009024.0,1000000.0
2021-01-13 11:20:00,1006674.0,1006674.0,1000000.0
2021-01-13 11:25:00,1002914.0,1002914.0,1000000.0
2021-01-13 11:30:00,1001880.0,1001880.0,1000000.0
2021-01-13 13:05:00,1001128.0,1001128.0,1000000.0
2021-01-13 13:10:00,1002162.0,1002162.0,1000000.0
2021-01-13 13:15:00,1003008.0,1003008.0,1000000.0
2021-01-13 13:20:00,1000940.0,1000940.0,1000000.0
2021-01-13 13:25:00,996428.0,996428.0,1000000.0
2021-01-13 13:30:00,994801.04435,994454.0,1000347.04435
2021-01-13 13:35:00,994865.04435,994548.0,1000317.04435
2021-01-13 13:40:00,994737.04435,994360.0,1000377.04435
2021-01-13 13:45:00,994545.04435,994078.0,1000467.04435
2021-01-13 13:50:00,990341.205435,990036.0,1000305.205435
2021-01-13 13:55:00,992597.205435,992292.0,1000305.205435
2021-01-13 14:00:00,995605.205435,995300.0,1000305.205435
2021-01-13 14:05:00,996357.205435,996052.0,1000305.205435
2021-01-13 14:10:00,995135.205435,994830.0,1000305.205435
2021-01-13 14:15:00,996357.205435,996052.0,1000305.205435
2021-01-13 14:20:00,995041.205435,994736.0,1000305.205435
2021-01-13 14:25:00,992973.205435,992668.0,1000305.205435
2021-01-13 14:30:00,995041.205435,994736.0,1000305.205435
2021-01-13 14:35:00,992503.205435,992198.0,1000305.205435
2021-01-13 14:40:00,992785.205435,992480.0,1000305.205435
2021-01-13 14:45:00,993067.205435,992762.0,1000305.205435
2021-01-13 14:50:00,993161.205435,992856.0,1000305.205435
2021-01-13 14:55:00,994195.205435,993890.0,1000305.205435
2021-01-13 15:00:00,994477.205435,994172.0,1000305.205435
2021-01-14 09:35:00,1001433.205435,1001128.0,1000305.205435
2021-01-14 09:40:00,1005193.205435,1004888.0,1000305.205435
2021-01-14 09:45:00,1000775.205435,1000470.0,1000305.205435
2021-01-14 09:50:00,997391.205435,997086.0,1000305.205435
2021-01-14 09:55:00,996357.205435,996052.0,1000305.205435
2021-01-14 10:00:00,996075.205435,995770.0,1000305.205435
2021-01-14 10:05:00,990341.205435,990036.0,1000305.205435
2021-01-14 10:10:00,989495.205435,989190.0,1000305.205435
2021-01-14 10:15:00,992973.205435,992668.0,1000305.205435
2021-01-14 10:20:00,991469.205435,991164.0,1000305.205435
2021-01-14 10:25:00,991845.205435,991540.0,1000305.205435
2021-01-14 10:30:00,993161.205435,992856.0,1000305.205435
2021-01-14 10:35:00,997203.205435,996898.0,1000305.205435
2021-01-14 10:40:00,998707.205435,998402.0,1000305.205435
2021-01-14 10:45:00,1001715.205435,1001410.0,1000305.205435
2021-01-14 10:50:00,1001151.205435,1000846.0,1000305.205435
2021-01-14 10:55:00,1003313.205435,1003008.0,1000305.205435
2021-01-14 11:00:00,1004629.205435,1004324.0,1000305.205435
2021-01-14 11:05:00,1006227.205435,1005922.0,1000305.205435
2021-01-14 11:10:00,1015627.205435,1015322.0,1000305.205435
2021-01-14 11:15:00,1019293.205435,1018988.0,1000305.205435
2021-01-14 11:20:00,1018353.205435,1018048.0,1000305.205435
2021-01-14 11:25:00,1016379.205435,1016074.0,1000305.205435
2021-01-14 11:30:00,1018353.205435,1018048.0,1000305.205435
2021-01-14 13:05:00,1020515.2054350001,1020210.0000000001,1000305.205435
2021-01-14 13:10:00,1019293.205435,1018988.0,1000305.205435
2021-01-14 13:15:00,1021079.205435,1020774.0,1000305.205435
2021-01-14 13:20:00,1016943.205435,1016638.0,1000305.205435
2021-01-14 13:25:00,1017037.205435,1016732.0,1000305.205435
2021-01-14 13:30:00,1015721.205435,1015416.0,1000305.205435
2021-01-14 13:35:00,1016285.205435,1015980.0,1000305.205435
2021-01-14 13:40:00,1014687.205435,1014382.0,1000305.205435
2021-01-14 13:45:00,1012149.2054350001,1011844.0000000001,1000305.205435
2021-01-14 13:50:00,1014123.205435,1013818.0,1000305.205435
2021-01-14 13:55:00,1016285.205435,1015980.0,1000305.205435
2021-01-14 14:00:00,1016003.205435,1015698.0,1000305.205435
2021-01-14 14:05:00,1016191.205435,1015886.0,1000305.205435
2021-01-14 14:10:00,1012901.205435,1012596.0,1000305.205435
2021-01-14 14:15:00,1012525.205435,1012220.0,1000305.205435
2021-01-14 14:20:00,1010551.205435,1010246.0,1000305.205435
2021-01-14 14:25:00,1010457.205435,1010152.0,1000305.205435
2021-01-14 14:30:00,1008859.205435,1008554.0,1000305.205435
2021-01-14 14:35:00,1010363.205435,1010058.0,1000305.205435
2021-01-14 14:40:00,1010927.205435,1010622.0,1000305.205435
2021-01-14 14:45:00,1008577.205435,1008272.0,1000305.205435
2021-01-14 14:50:00,1009517.205435,1009212.0,1000305.205435
2021-01-14 14:55:00,1007637.205435,1007332.0,1000305.205435
2021-01-14 15:00:00,1008389.205435,1008084.0,1000305.205435
2021-01-15 09:35:00,1008013.205435,1007708.0,1000305.205435
2021-01-15 09:40:00,1012713.205435,1012408.0,1000305.205435
2021-01-15 09:45:00,1017413.205435,1017108.0,1000305.205435
2021-01-15 09:50:00,1020515.2054350001,1020210.0000000001,1000305.205435
2021-01-15 09:55:00,1016379.205435,1016074.0,1000305.205435
2021-01-15 10:00:00,1018165.2054350001,1017860.0000000001,1000305.205435
2021-01-15 10:05:00,1016473.205435,1016168.0,1000305.205435
2021-01-15 10:10:00,1017131.2054349999,1016825.9999999999,1000305.205435
2021-01-15 10:15:00,1014687.205435,1014382.0,1000305.205435
2021-01-15 10:20:00,1011961.205435,1011656.0,1000305.205435
2021-01-15 10:25:00,1008295.205435,1007990.0,1000305.205435
2021-01-15 10:30:00,1006321.205435,1006016.0,1000305.205435
2021-01-15 10:35:00,1005193.205435,1004888.0,1000305.205435
2021-01-15 10:40:00,1005475.205435,1005170.0,1000305.205435
2021-01-15 10:45:00,1003689.205435,1003384.0,1000305.205435
2021-01-15 10:50:00,1002655.205435,1002350.0,1000305.205435
2021-01-15 10:55:00,1005475.205435,1005170.0,1000305.205435
2021-01-15 11:00:00,1001997.205435,1001692.0,1000305.205435
2021-01-15 11:05:00,998519.205435,998214.0,1000305.205435
2021-01-15 11:10:00,997203.205435,996898.0,1000305.205435
2021-01-15 11:15:00,994101.205435,993796.0,1000305.205435
2021-01-15 11:20:00,992033.205435,991728.0,1000305.205435
2021-01-15 11:25:00,995135.205435,994830.0,1000305.205435
2021-01-15 11:30:00,990435.205435,990130.0,1000305.205435
2021-01-15 13:05:00,988085.205435,987780.0,1000305.205435
2021-01-15 13:10:00,987051.205435,986746.0,1000305.205435
2021-01-15 13:15:00,989025.205435,988720.0,1000305.205435
2021-01-15 13:20:00,987991.205435,987686.0,1000305.205435
2021-01-15 13:25:00,990059.205435,989754.0,1000305.205435
2021-01-15 13:30:00,987333.205435,987028.0,1000305.205435
2021-01-15 13:35:00,987709.205435,987404.0,1000305.205435
2021-01-15 13:40:00,989213.205435,988908.0,1000305.205435
2021-01-15 13:45:00,991563.205435,991258.0,1000305.205435
2021-01-15 13:50:00,989589.205435,989284.0,1000305.205435
2021-01-15 13:55:00,989307.205435,989002.0,1000305.205435
2021-01-15 14:00:00,991751.205435,991446.0,1000305.205435
2021-01-15 14:05:00,992597.205435,992292.0,1000305.205435
2021-01-15 14:10:00,994477.205435,994172.0,1000305.205435
2021-01-15 14:15:00,992503.205435,992198.0,1000305.205435
2021-01-15 14:20:00,992409.205435,992104.0,1000305.205435
2021-01-15 14:25:00,995605.205435,995300.0,1000305.205435
2021-01-15 14:30:00,993631.205435,993326.0,1000305.205435
2021-01-15 14:35:00,995135.205435,994830.0,1000305.205435
2021-01-15 14:40:00,989119.205435,988814.0,1000305.205435
2021-01-15 14:45:00,989119.205435,988814.0,1000305.205435
2021-01-15 14:50:00,986205.205435,985900.0,1000305.205435
2021-01-15 14:55:00,985359.205435,985054.0,1000305.205435
2021-01-15 15:00:00,984513.205435,984208.0,1000305.205435
2021-01-18 09:35:00,975113.205435,974808.0,1000305.205435
2021-01-18 09:40:00,982257.205435,981952.0,1000305.205435
2021-01-18 09:45:00,977933.205435,977628.0,1000305.205435
2021-01-18 09:50:00,979343.205435,979038.0,1000305.205435
2021-01-18 09:55:00,983573.205435,983268.0,1000305.205435
2021-01-18 10:00:00,983855.205435,983550.0,1000305.205435
2021-01-18 10:05:00,981223.205435,980918.0,1000305.205435
2021-01-18 10:10:00,978967.205435,978662.0,1000305.205435
2021-01-18 10:15:00,978027.205435,977722.0,1000305.205435
2021-01-18 10:20:00,978779.205435,978474.0,1000305.205435
2021-01-18 10:25:00,977181.205435,976876.0,1000305.205435
2021-01-18 10:30:00,974267.205435,973962.0,1000305.205435
2021-01-18 10:35:00,977557.205435,977252.0,1000305.205435
2021-01-18 10:40:00,978591.205435,978286.0,1000305.205435
2021-01-18 10:45:00,980283.205435,979978.0,1000305.205435
2021-01-18 10:50:00,983667.205435,983362.0,1000305.205435
2021-01-18 10:55:00,989683.205435,989378.0,1000305.205435
2021-01-18 11:00:00,987991.205435,987686.0,1000305.205435
2021-01-18 11:05:00,987427.205435,987122.0,1000305.205435
2021-01-18 11:10:00,989025.205435,988720.0,1000305.205435
2021-01-18 11:15:00,987615.205435,987310.0,1000305.205435
2021-01-18 11:20:00,987521.205435,987216.0,1000305.205435
2021-01-18 11:25:00,989213.205435,988908.0,1000305.205435
2021-01-18 11:30:00,991751.205435,991446.0,1000305.205435
2021-01-18 13:05:00,992691.205435,992386.0,1000305.205435
2021-01-18 13:10:00,994759.205435,994454.0,1000305.205435
