signal_time,entry_time,exit_time,holding_bars,pred_prob,entry_price,exit_price,gross_return,round_trip_cost,net_return,y_true,equity
2025-08-25 09:35:00,2025-08-25 09:40:00,2025-08-25 10:20:00,9,0.7439576983451843,107.94,105.01,-0.02714471002408736,0.003,-0.03014471002408736,0.0,0.9698552899759126
2025-08-25 13:05:00,2025-08-25 13:10:00,2025-08-25 13:50:00,9,0.7239534258842468,102.49,101.72,-0.007512928090545379,0.003,-0.010512928090545378,0.0,0.9596592710541608
2025-08-27 13:55:00,2025-08-27 14:00:00,2025-08-27 14:40:00,9,0.7256495356559753,103.49,102.6,-0.008599864721229089,0.003,-0.011599864721229088,0.0,0.9485273533314592
2025-08-28 09:35:00,2025-08-28 09:40:00,2025-08-28 10:20:00,9,0.7533476948738098,103.34,112.39,0.0875749951616025,0.003,0.0845749951616025,1.0,1.0287490496501148
2025-08-28 13:35:00,2025-08-28 13:40:00,2025-08-28 14:20:00,9,0.7095288634300232,112.7,116.75,0.035936113575865125,0.003,0.03293611357586512,1.0,1.0626320451904543
2025-08-29 09:40:00,2025-08-29 09:45:00,2025-08-29 10:25:00,9,0.7388802766799927,114.64,113.9,-0.0064549895324493844,0.003,-0.009454989532449384,0.0,1.0525848703263332
2025-08-29 13:50:00,2025-08-29 13:55:00,2025-08-29 14:35:00,9,0.7124379873275757,112.9,113.32,0.0037201062887510794,0.003,0.0007201062887510793,1.0,1.0533428433108996
2025-09-11 09:35:00,2025-09-11 09:40:00,2025-09-11 10:20:00,9,0.739026665687561,101.07,104.48,0.033738992777283094,0.003,0.030738992777283095,1.0,1.0857215413634362
2025-09-12 09:35:00,2025-09-12 09:40:00,2025-09-12 10:20:00,9,0.746238648891449,109.55,109.89,0.003103605659516173,0.003,0.00010360565951617311,1.0,1.0858340282597803
2025-09-12 11:05:00,2025-09-12 11:10:00,2025-09-12 13:20:00,9,0.7081771492958069,108.8,108.87,0.0006433823529412575,0.003,-0.0023566176470587426,0.0,1.0832751326270065
2025-09-15 09:35:00,2025-09-15 09:40:00,2025-09-15 10:20:00,9,0.7226254940032959,108.99,109.07,0.0007340122947059324,0.003,-0.0022659877052940676,0.0,1.080820444495023
2025-09-18 09:35:00,2025-09-18 09:40:00,2025-09-18 10:20:00,9,0.748964786529541,120.69,124.55,0.03198276576352632,0.003,0.028982765763526323,1.0,1.1121456102702527
2025-09-18 13:30:00,2025-09-18 13:35:00,2025-09-18 14:15:00,9,0.7303738594055176,122.9,119.23,-0.02986167615947921,0.003,-0.032861676159479214,0.0,1.0755986413833654
2025-09-19 13:25:00,2025-09-19 13:30:00,2025-09-19 14:10:00,9,0.7396721243858337,122.53,124.43,0.015506406594303579,0.003,0.01250640659430358,1.0,1.0890505153247865
2025-09-22 09:35:00,2025-09-22 09:40:00,2025-09-22 10:20:00,9,0.7653477787971497,122.13,123.44,0.010726275280438902,0.003,0.007726275280438902,1.0,1.0974648194004897
2025-09-23 10:05:00,2025-09-23 10:10:00,2025-09-23 10:50:00,9,0.70917147397995,125.61,125.27,-0.0027067908606003277,0.003,-0.005706790860600328,0.0,1.0912018171993045
2025-09-23 13:05:00,2025-09-23 13:10:00,2025-09-23 13:50:00,9,0.7070945501327515,123.36,123.41,0.00040531776913099726,0.003,-0.002594682230869003,0.0,1.0883704952339255
2025-09-25 09:35:00,2025-09-25 09:40:00,2025-09-25 10:20:00,9,0.7294415831565857,134.64,135.09,0.0033422459893048817,0.003,0.00034224598930488164,1.0,1.088742985670797
2025-09-26 09:35:00,2025-09-26 09:40:00,2025-09-26 10:20:00,9,0.7287613153457642,134.73,132.9,-0.013582720997550535,0.003,-0.016582720997550534,0.0,1.070688664501378
2025-09-29 09:35:00,2025-09-29 09:40:00,2025-09-29 10:20:00,9,0.7334725260734558,131.33,130.72,-0.004644787938780315,0.003,-0.007644787938780315,0.0,1.062503476712809
2025-10-09 09:35:00,2025-10-09 09:40:00,2025-10-09 10:20:00,9,0.730823814868927,145.55,149.99,0.030504981106149076,0.003,0.027504981106149077,1.0,1.0917276147650126
2025-10-09 13:50:00,2025-10-09 13:55:00,2025-10-09 14:35:00,9,0.7320762872695923,145.07,142.3,-0.019094230371544674,0.003,-0.022094230371544673,0.0,1.0676067333414174
2025-10-10 09:35:00,2025-10-10 09:40:00,2025-10-10 10:20:00,9,0.7111973166465759,134.0,130.09,-0.02917910447761196,0.003,-0.032179104477611964,0.0,1.033252104728222
2025-10-14 11:00:00,2025-10-14 11:05:00,2025-10-14 13:15:00,9,0.7112331390380859,129.98,127.99,-0.015310047699646057,0.003,-0.018310047699646056,0.0,1.0143332094048885
2025-10-17 09:50:00,2025-10-17 09:55:00,2025-10-17 10:35:00,9,0.7128875255584717,123.4,123.77,0.0029983792544570065,0.003,-1.6207455429935805e-06,0.0,1.0143315654288603
2025-10-23 09:35:00,2025-10-23 09:40:00,2025-10-23 10:20:00,9,0.7183679342269897,125.79,126.05,0.0020669369584227493,0.003,-0.0009330630415772508,0.0,1.0133851301332535
2025-10-28 09:45:00,2025-10-28 09:50:00,2025-10-28 10:30:00,9,0.7105428576469421,133.41,134.56,0.008620043475001893,0.003,0.005620043475001893,1.0,1.0190803986215229
2025-10-29 09:35:00,2025-10-29 09:40:00,2025-10-29 10:20:00,9,0.7190002202987671,132.22,131.88,-0.002571471789441837,0.003,-0.005571471789441837,0.0,1.01340262092943
2025-10-30 09:55:00,2025-10-30 10:00:00,2025-10-30 10:40:00,9,0.7084866166114807,129.59,130.97,0.010648969827918853,0.003,0.007648969827918853,1.0,1.0211541070004533
2025-10-31 09:40:00,2025-10-31 09:45:00,2025-10-31 10:25:00,9,0.7091418504714966,126.78,125.8,-0.0077299258558132244,0.003,-0.010729925855813224,0.0,1.0101971991449792
2025-11-03 09:45:00,2025-11-03 09:50:00,2025-11-03 10:30:00,9,0.7204604744911194,119.35,118.07,-0.010724759111855886,0.003,-0.013724759111855885,0.0,0.9963324859312428
