prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,trade_return_median
0,1013,0.19977395,1.0069101678183614,1.9723438275625736e-05,-8.632596685087535e-05
1,1012,0.3008529,1.0009881422924902,6.0116643895390496e-05,-8.80173123309902e-05
2,1012,0.34181872,1.0039525691699605,7.429685121344749e-05,-3.8511900177229386e-05
3,1013,0.37001356,0.9516288252714709,-8.08237668350309e-05,-0.00024441909727879185
4,1012,0.39230204,0.9802371541501976,5.172909333789223e-05,-0.00024576738478421234
5,1012,0.41216934,0.9772727272727273,1.5347757057685632e-05,-7.814649807313945e-05
6,1013,0.43047294,0.9772951628825272,0.000146499683906733,-0.00010551862403707091
7,1012,0.45074055,0.9575098814229249,-4.512942936516851e-05,-0.00018511523449049605
8,1012,0.47459796,1.0019762845849802,0.0003615383422519642,0.0
9,1013,0.51410913,1.003948667324778,0.00017766397499565067,-0.00010978153474594521
