model_label,epoch,train_loss,valid_loss,valid_auc,valid_prob_mean,valid_prob_max
LSTM_buy,1,1.0858969667501617,1.0445401776920666,0.51797850482061,0.4996267855167389,0.8291501998901367
LSTM_buy,2,1.0244519047271041,1.0712392282004308,0.43813023549865654,0.43780818581581116,0.680767834186554
LSTM_buy,3,0.9925571199049029,1.0677946107556122,0.4720088509562194,0.44925016164779663,0.7172188758850098
LSTM_buy,4,0.9688166896800947,1.069717617950054,0.4903666824719456,0.46566447615623474,0.7899368405342102
LSTM_buy,5,0.9459381862391804,1.1089078790009623,0.49001106369527425,0.4457828998565674,0.835562527179718
LSTM_buy,6,0.9149038448070822,1.1524450791002525,0.510423581476213,0.41886427998542786,0.847526490688324
LSTM_buy,7,0.8769263572860182,1.17537339046748,0.5177651335546072,0.43070733547210693,0.9545227885246277
LSTM_buy,8,0.8458469816317833,1.153845783435937,0.5264501343448711,0.44794440269470215,0.9539486169815063
LSTM_buy,9,0.8325178811424657,1.19675705649636,0.4998024340129603,0.4206324815750122,0.9404107928276062
LSTM_buy,10,0.8459395049209881,1.2712832376210377,0.4856330014224751,0.44686219096183777,0.9808639883995056
LSTM_buy,11,0.8641169375943062,1.3026301282824893,0.49232653706337914,0.3702050447463989,0.9157330989837646
LSTM_buy,12,0.803768257300059,1.3280088034543125,0.5283704757388968,0.3791564702987671,0.9152812957763672
LSTM_buy,13,0.7310487456190258,1.514033849793251,0.5158605974395448,0.3441386818885803,0.9680479764938354
LSTM_buy,14,0.7009562460103429,1.5479512624066285,0.5172356567093409,0.4090721011161804,0.9885461926460266
LSTM_buy,15,0.6775790048123601,1.5346991582350298,0.4968705547652916,0.3704572021961212,0.9706190228462219
LSTM_buy,16,0.656609240629918,1.7075592026566013,0.5249565354828513,0.34370580315589905,0.9599011540412903
LSTM_buy,17,0.6415782065917376,1.6854324918804746,0.5174490279753438,0.32364848256111145,0.969347357749939
LSTM_buy,18,0.5821642759151029,1.6545782739465886,0.5143669985775249,0.3828456699848175,0.987369954586029
LSTM_buy,19,0.5972602885767332,2.043344801122492,0.488580685949107,0.31851455569267273,0.9714183211326599
LSTM_buy,20,0.5443918282226811,2.242367917841131,0.5091907697170854,0.29611262679100037,0.9509997367858887
