side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.36312612891197205,396,0.5,0.2702020202020202,0.0001751337677463344,0.00010630851012666702
buy,0.6,0.43615164160728453,317,0.40025252525252525,0.29337539432176657,0.0005113072203319496,0.0005632461262087026
buy,0.7,0.5047984778881073,238,0.3005050505050505,0.3067226890756303,0.00046708122812927404,0.0006388027513453262
buy,0.75,0.5376234948635101,198,0.25,0.29797979797979796,0.0003941418558374867,0.0004020664694681086
buy,0.8,0.568233335018158,159,0.20075757575757575,0.3270440251572327,0.0002630077136211331,0.000271912503310165
buy,0.85,0.6009286314249039,119,0.15025252525252525,0.35294117647058826,0.00035473941416101247,0.0003606445614205856
buy,0.9,0.664169704914093,80,0.10101010101010101,0.4,0.0004063573025092429,0.0003806069467298223
buy,0.95,0.7329289376735687,40,0.050505050505050504,0.4,0.001724827412896804,0.0017061456501904493
sell,0.5,0.41716666519641876,396,0.5,0.30808080808080807,-0.00011439139797098601,-8.454016874652344e-05
sell,0.6,0.476640111207962,317,0.40025252525252525,0.31545741324921134,-8.56890730449193e-05,9.30959928890739e-05
sell,0.7,0.5667431890964507,238,0.3005050505050505,0.2857142857142857,-0.00010987229684639726,5.6960610161102704e-05
sell,0.75,0.6149353981018066,198,0.25,0.2777777777777778,-0.00022013013598349906,-4.933165814518351e-05
sell,0.8,0.6632095575332644,159,0.20075757575757575,0.29559748427672955,-0.0004645842089603091,-0.00045879146288723305
sell,0.85,0.7163793414831162,119,0.15025252525252525,0.3025210084033613,-0.0004355330724619208,-0.0004247688389107161
sell,0.9,0.77933891415596,80,0.10101010101010101,0.3125,0.00011407455525486027,9.682673839799955e-05
sell,0.95,0.8513595104217528,40,0.050505050505050504,0.3,0.0006507061944711595,0.0006432020998229232
