side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,80,0.064621344,0.3125,0.0004898470423853885,0.000755233330054221
buy,1,79,0.11848376,0.25316455696202533,-0.0004437029465835936,-0.0005700280710327263
buy,2,79,0.19043277,0.21518987341772153,-0.0005145692993964717,-0.000741738545041607
buy,3,79,0.26554114,0.25316455696202533,-0.002419221476463909,-0.002437862376514106
buy,4,79,0.32950628,0.24050632911392406,-0.00015991856109169502,-8.244075887439518e-05
buy,5,79,0.39938572,0.17721518987341772,-0.001173815402755438,-0.0017272259746582096
buy,6,79,0.4743921,0.25316455696202533,0.0006445450196260862,0.00033561983782241843
buy,7,79,0.5356233,0.26582278481012656,0.0008778114661899627,0.0013772274277705243
buy,8,79,0.6106671,0.25316455696202533,0.000117843572974946,0.00016184218085987906
buy,9,80,0.7419765,0.4,0.0004063573025092429,0.0003806069467298223
sell,0,80,0.1094048,0.3,0.00046607474349407015,0.00045603368213264773
sell,1,79,0.17774379,0.35443037974683544,-0.0007442078671627898,-0.0007025327299382024
sell,2,79,0.24262126,0.35443037974683544,-0.00041730453065607834,-0.0005509499956304328
sell,3,79,0.31878108,0.22784810126582278,-0.0009759208484979927,-0.001011761117539001
sell,4,79,0.38957736,0.2911392405063291,7.53848809503602e-05,-0.00030717972269052405
sell,5,79,0.44183117,0.27848101265822783,-0.00022956401824393726,-0.0007973333742969583
sell,6,79,0.51713115,0.4050632911392405,-1.283328488350469e-05,0.00020195955098093648
sell,7,79,0.61407804,0.26582278481012656,0.0006040415515854,0.0010949932635115507
sell,8,79,0.7133806,0.27848101265822783,-0.001050567767659215,-0.0010214428059608864
sell,9,80,0.8589069,0.3125,0.00011407455525486027,9.682673839799955e-05
