,equity,benchmark_equity,alpha_equity
2021-01-13 10:55:00,1003948.0,1003948.0,1000000.0
2021-01-13 11:00:00,1003760.0,1003760.0,1000000.0
2021-01-13 11:05:00,1006298.0,1006298.0,1000000.0
2021-01-13 11:10:00,1006956.0,1006956.0,1000000.0
2021-01-13 11:15:00,1009306.0,1009306.0,1000000.0
2021-01-13 11:20:00,1006956.0,1006956.0,1000000.0
2021-01-13 11:25:00,1003196.0,1003196.0,1000000.0
2021-01-13 11:30:00,1002162.0,1002162.0,1000000.0
2021-01-13 13:05:00,1001410.0,1001410.0,1000000.0
2021-01-13 13:10:00,1002444.0,1002444.0,1000000.0
2021-01-13 13:15:00,1003290.0,1003290.0,1000000.0
2021-01-13 13:20:00,1001222.0,1001222.0,1000000.0
2021-01-13 13:25:00,997210.450197,996710.0,1000500.450197
2021-01-13 13:30:00,995113.754312,994736.0,1000377.754312
2021-01-13 13:35:00,995207.754312,994830.0,1000377.754312
2021-01-13 13:40:00,995019.754312,994642.0,1000377.754312
2021-01-13 13:45:00,994737.754312,994360.0,1000377.754312
2021-01-13 13:50:00,990695.754312,990318.0,1000377.754312
2021-01-13 13:55:00,992951.754312,992574.0,1000377.754312
2021-01-13 14:00:00,995959.754312,995582.0,1000377.754312
2021-01-13 14:05:00,996711.754312,996334.0,1000377.754312
2021-01-13 14:10:00,995489.754312,995112.0,1000377.754312
2021-01-13 14:15:00,996711.754312,996334.0,1000377.754312
2021-01-13 14:20:00,995395.754312,995018.0,1000377.754312
2021-01-13 14:25:00,993327.754312,992950.0,1000377.754312
2021-01-13 14:30:00,995395.754312,995018.0,1000377.754312
2021-01-13 14:35:00,992857.754312,992480.0,1000377.754312
2021-01-13 14:40:00,993139.754312,992762.0,1000377.754312
2021-01-13 14:45:00,993421.754312,993044.0,1000377.754312
2021-01-13 14:50:00,993515.754312,993138.0,1000377.754312
2021-01-13 14:55:00,994549.754312,994172.0,1000377.754312
2021-01-13 15:00:00,994831.754312,994454.0,1000377.754312
2021-01-14 09:35:00,1001787.754312,1001410.0,1000377.754312
2021-01-14 09:40:00,1005547.754312,1005170.0,1000377.754312
2021-01-14 09:45:00,1001129.754312,1000752.0,1000377.754312
2021-01-14 09:50:00,997745.754312,997368.0,1000377.754312
2021-01-14 09:55:00,996711.754312,996334.0,1000377.754312
2021-01-14 10:00:00,996429.754312,996052.0,1000377.754312
2021-01-14 10:05:00,990695.754312,990318.0,1000377.754312
2021-01-14 10:10:00,989849.754312,989472.0,1000377.754312
2021-01-14 10:15:00,993327.754312,992950.0,1000377.754312
2021-01-14 10:20:00,991823.754312,991446.0,1000377.754312
2021-01-14 10:25:00,992199.754312,991822.0,1000377.754312
2021-01-14 10:30:00,993515.754312,993138.0,1000377.754312
2021-01-14 10:35:00,997557.754312,997180.0,1000377.754312
2021-01-14 10:40:00,999061.754312,998684.0,1000377.754312
2021-01-14 10:45:00,1002069.754312,1001692.0,1000377.754312
2021-01-14 10:50:00,1001505.754312,1001128.0,1000377.754312
2021-01-14 10:55:00,1003667.754312,1003290.0,1000377.754312
2021-01-14 11:00:00,1004983.754312,1004606.0,1000377.754312
2021-01-14 11:05:00,1006581.754312,1006204.0,1000377.754312
2021-01-14 11:10:00,1015981.754312,1015604.0,1000377.754312
2021-01-14 11:15:00,1019647.754312,1019270.0,1000377.754312
2021-01-14 11:20:00,1018707.754312,1018330.0,1000377.754312
2021-01-14 11:25:00,1016733.754312,1016356.0,1000377.754312
2021-01-14 11:30:00,1018707.754312,1018330.0,1000377.754312
2021-01-14 13:05:00,1020869.7543120001,1020492.0000000001,1000377.754312
2021-01-14 13:10:00,1019647.754312,1019270.0,1000377.754312
2021-01-14 13:15:00,1021433.754312,1021056.0,1000377.754312
2021-01-14 13:20:00,1017297.754312,1016920.0,1000377.754312
2021-01-14 13:25:00,1017391.754312,1017014.0,1000377.754312
2021-01-14 13:30:00,1016075.754312,1015698.0,1000377.754312
2021-01-14 13:35:00,1016639.754312,1016262.0,1000377.754312
2021-01-14 13:40:00,1015041.754312,1014664.0,1000377.754312
2021-01-14 13:45:00,1012503.7543120001,1012126.0000000001,1000377.754312
2021-01-14 13:50:00,1014477.754312,1014100.0,1000377.754312
2021-01-14 13:55:00,1016639.754312,1016262.0,1000377.754312
2021-01-14 14:00:00,1016357.754312,1015980.0,1000377.754312
2021-01-14 14:05:00,1016545.754312,1016168.0,1000377.754312
2021-01-14 14:10:00,1013255.754312,1012878.0,1000377.754312
2021-01-14 14:15:00,1012879.754312,1012502.0,1000377.754312
2021-01-14 14:20:00,1010905.754312,1010528.0,1000377.754312
2021-01-14 14:25:00,1010811.754312,1010434.0,1000377.754312
2021-01-14 14:30:00,1009213.754312,1008836.0,1000377.754312
2021-01-14 14:35:00,1010717.754312,1010340.0,1000377.754312
2021-01-14 14:40:00,1011281.754312,1010904.0,1000377.754312
2021-01-14 14:45:00,1008931.754312,1008554.0,1000377.754312
2021-01-14 14:50:00,1009871.754312,1009494.0,1000377.754312
2021-01-14 14:55:00,1007991.754312,1007614.0,1000377.754312
2021-01-14 15:00:00,1008743.754312,1008366.0,1000377.754312
2021-01-15 09:35:00,1008367.754312,1007990.0,1000377.754312
2021-01-15 09:40:00,1013067.754312,1012690.0,1000377.754312
2021-01-15 09:45:00,1017767.754312,1017390.0,1000377.754312
2021-01-15 09:50:00,1020869.7543120001,1020492.0000000001,1000377.754312
2021-01-15 09:55:00,1016733.754312,1016356.0,1000377.754312
2021-01-15 10:00:00,1018519.7543120001,1018142.0000000001,1000377.754312
2021-01-15 10:05:00,1016827.754312,1016450.0,1000377.754312
2021-01-15 10:10:00,1017485.7543119999,1017107.9999999999,1000377.754312
2021-01-15 10:15:00,1015041.754312,1014664.0,1000377.754312
2021-01-15 10:20:00,1012315.754312,1011938.0,1000377.754312
2021-01-15 10:25:00,1008649.754312,1008272.0,1000377.754312
2021-01-15 10:30:00,1006675.754312,1006298.0,1000377.754312
2021-01-15 10:35:00,1005547.754312,1005170.0,1000377.754312
2021-01-15 10:40:00,1005829.754312,1005452.0,1000377.754312
2021-01-15 10:45:00,1004043.754312,1003666.0,1000377.754312
2021-01-15 10:50:00,1003009.754312,1002632.0,1000377.754312
2021-01-15 10:55:00,1005829.754312,1005452.0,1000377.754312
2021-01-15 11:00:00,1002351.754312,1001974.0,1000377.754312
2021-01-15 11:05:00,998873.754312,998496.0,1000377.754312
2021-01-15 11:10:00,997557.754312,997180.0,1000377.754312
2021-01-15 11:15:00,994455.754312,994078.0,1000377.754312
2021-01-15 11:20:00,992387.754312,992010.0,1000377.754312
2021-01-15 11:25:00,995489.754312,995112.0,1000377.754312
2021-01-15 11:30:00,990789.754312,990412.0,1000377.754312
2021-01-15 13:05:00,988439.754312,988062.0,1000377.754312
2021-01-15 13:10:00,987405.754312,987028.0,1000377.754312
2021-01-15 13:15:00,989379.754312,989002.0,1000377.754312
2021-01-15 13:20:00,988345.754312,987968.0,1000377.754312
2021-01-15 13:25:00,990413.754312,990036.0,1000377.754312
2021-01-15 13:30:00,987687.754312,987310.0,1000377.754312
2021-01-15 13:35:00,988063.754312,987686.0,1000377.754312
2021-01-15 13:40:00,989567.754312,989190.0,1000377.754312
2021-01-15 13:45:00,991917.754312,991540.0,1000377.754312
2021-01-15 13:50:00,989943.754312,989566.0,1000377.754312
2021-01-15 13:55:00,989661.754312,989284.0,1000377.754312
2021-01-15 14:00:00,992105.754312,991728.0,1000377.754312
2021-01-15 14:05:00,992951.754312,992574.0,1000377.754312
2021-01-15 14:10:00,994831.754312,994454.0,1000377.754312
2021-01-15 14:15:00,992857.754312,992480.0,1000377.754312
2021-01-15 14:20:00,992763.754312,992386.0,1000377.754312
2021-01-15 14:25:00,995959.754312,995582.0,1000377.754312
2021-01-15 14:30:00,993985.754312,993608.0,1000377.754312
2021-01-15 14:35:00,995489.754312,995112.0,1000377.754312
2021-01-15 14:40:00,989473.754312,989096.0,1000377.754312
