model_label,epoch,train_loss,valid_loss,valid_auc,valid_prob_mean,valid_prob_max
LSTM_sell,1,0.9515378210279677,0.9265078703562418,0.48124273319043587,0.5165421962738037,0.7411136627197266
LSTM_sell,2,0.9122853694540082,0.9096201459566752,0.49864352888136615,0.5158374905586243,0.6779079437255859
LSTM_sell,3,0.8888373429125006,0.9154520630836487,0.5179267742879516,0.5122085213661194,0.7542926669120789
LSTM_sell,4,0.8737045315781025,0.938199003537496,0.5279243223576495,0.5331295132637024,0.8361887335777283
LSTM_sell,5,0.85104717329295,0.9511560599009196,0.5428969161044364,0.5345015525817871,0.9115086793899536
LSTM_sell,6,0.8232531156202759,0.9918316006660461,0.552174703988737,0.5249574780464172,0.9597147107124329
LSTM_sell,7,0.7935257204855332,1.0276347398757935,0.5546740910061615,0.5343056321144104,0.9697068333625793
LSTM_sell,8,0.7844746961738124,1.1040124893188477,0.5141776937618148,0.5686686635017395,0.9843636155128479
LSTM_sell,9,0.7681834866302182,1.1734020312627156,0.5017282153902128,0.5524069666862488,0.987218976020813
LSTM_sell,10,0.7627779997960485,1.0542411804199219,0.5164872539171563,0.5189153552055359,0.9827080368995667
LSTM_sell,11,0.7292389394056917,1.130650262037913,0.5014434750970886,0.5287020802497864,0.9826885461807251
LSTM_sell,12,0.686863468752967,1.1291982332865398,0.5174680260379179,0.4475458860397339,0.9887869954109192
LSTM_sell,13,0.6810472535364556,1.2191150585810344,0.5086727147614114,0.5484196543693542,0.9922531247138977
LSTM_sell,14,0.6763827794730061,1.1421977281570435,0.5096693057873465,0.5078732967376709,0.987541139125824
LSTM_sell,15,0.6470890111393399,1.1730647087097168,0.5109980938219266,0.4213951826095581,0.9877975583076477
LSTM_sell,16,0.6241980417810306,1.1742456356684368,0.49353402251030204,0.47574105858802795,0.9839905500411987
LSTM_sell,17,0.6142653250935102,1.3152623176574707,0.4968639020493392,0.5517721176147461,0.9967288970947266
