side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.4983585476875305,384,0.5,0.2760416666666667,-0.00032419143597011216,-0.00029947997951648074
buy,0.6,0.5203030467033386,307,0.3997395833333333,0.2703583061889251,-0.0003274905678424712,-0.00031523699665462525
buy,0.7,0.5414562284946441,231,0.30078125,0.2943722943722944,-0.0003512763051312802,-0.0003507237014103688
buy,0.75,0.5617475211620331,192,0.25,0.28125,-0.0005419099736444916,-0.000636712141469401
buy,0.8,0.5834457159042359,154,0.20052083333333334,0.2857142857142857,-0.0005116884802228558,-0.0005378795903652582
buy,0.85,0.6111253648996352,116,0.15104166666666666,0.28448275862068967,-0.00033217772500572745,-0.0003782607275243865
buy,0.9,0.6622300982475282,77,0.10026041666666667,0.33766233766233766,0.00013151530201723497,0.00010685921030542198
buy,0.95,0.7340202182531357,39,0.05078125,0.28205128205128205,0.00041459671789172825,0.00037436510245410687
sell,0.5,0.5190791487693787,384,0.5,0.328125,-7.201170534785566e-05,5.012382049869706e-05
sell,0.6,0.5728647828102111,307,0.3997395833333333,0.32247557003257327,1.8689092304430006e-05,0.00017170503679391692
sell,0.7,0.6377341330051423,231,0.30078125,0.3203463203463203,-0.00010510795441972498,0.0001227047449583352
sell,0.75,0.6706687957048416,192,0.25,0.3020833333333333,-3.6190466711871296e-05,2.3921635830058408e-05
sell,0.8,0.7045903444290161,154,0.20052083333333334,0.3246753246753247,-0.0004904637138793922,-0.0005507539087986494
sell,0.85,0.7467719584703445,116,0.15104166666666666,0.3017241379310345,-0.0005317073803505193,-0.0006187433365758899
sell,0.9,0.7896232783794404,77,0.10026041666666667,0.2857142857142857,-0.0012746066195089268,-0.0014259048945520062
sell,0.95,0.8455707132816315,39,0.05078125,0.20512820512820512,-0.0011286717011069957,-0.0011798461722178826
