side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,79,0.13968757,0.2911392405063291,0.00043962157151556107,0.00048714610489936013
buy,1,78,0.24502441,0.2692307692307692,0.0003801592913905295,0.0004516829753223346
buy,2,78,0.30135217,0.21794871794871795,0.000340554626793385,0.00042424193063282477
buy,3,79,0.35284498,0.25316455696202533,0.001254153583201976,0.0007118151676904139
buy,4,78,0.4001225,0.24358974358974358,1.525104964468113e-07,0.0002382317511256507
buy,5,78,0.44740164,0.34615384615384615,0.0007743850730203902,0.0007637974913195725
buy,6,79,0.5040542,0.25316455696202533,0.0007237983247307913,0.000730250027135922
buy,7,78,0.5578861,0.23076923076923078,0.0007432034246322381,0.0004555448694315638
buy,8,78,0.6159242,0.3076923076923077,0.00016787922941545713,2.8163830560537577e-05
buy,9,79,0.6966936,0.34177215189873417,0.0009509100726584857,0.0009473679303078905
sell,0,79,0.336839,0.26582278481012656,0.001339124118083232,0.0014467936199154842
sell,1,78,0.40526304,0.47435897435897434,-0.0006695691359205535,-0.001049833066244083
sell,2,78,0.42623228,0.3974358974358974,0.001269877053633524,0.0013753036726821693
sell,3,79,0.4446792,0.31645569620253167,0.0014877332478138794,0.0013789501456942497
sell,4,78,0.46330398,0.34615384615384615,-9.1421591300136e-05,3.3308087444582612e-06
sell,5,78,0.48030928,0.34615384615384615,0.0006000544956437121,0.0004944543580818009
sell,6,79,0.49748313,0.3924050632911392,0.0014620135069656134,0.0016407395138271666
sell,7,78,0.51941425,0.41025641025641024,-0.0010706211998772282,-0.0010329975436855793
sell,8,78,0.5470462,0.3333333333333333,0.00026535377691283844,0.00017534582574315388
sell,9,79,0.5928276,0.34177215189873417,0.0011556574769553633,0.000775824885527116
