side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.42069482803344727,392,0.5,0.29591836734693877,0.0006728786890435295,0.000586319646837683
buy,0.6,0.47591085433959956,314,0.4005102040816326,0.28343949044585987,0.0006476637274187042,0.0005422327937498251
buy,0.7,0.5344287812709808,235,0.2997448979591837,0.2936170212765957,0.0006220695436414494,0.00047902700039875425
buy,0.75,0.5569588541984558,196,0.25,0.3112244897959184,0.0006293062900579954,0.0005489582015928792
buy,0.8,0.5837259888648987,157,0.2002551020408163,0.3248407643312102,0.0005618883798371085,0.0004906932820257661
buy,0.85,0.6172076016664504,118,0.15051020408163265,0.3559322033898305,0.0008204340901292984,0.0007608378007975667
buy,0.9,0.6548182249069214,79,0.10076530612244898,0.34177215189873417,0.0009509100726584857,0.0009473679303078905
buy,0.95,0.6920856803655624,40,0.05102040816326531,0.325,0.0005979889990667065,0.000556393711782252
sell,0.5,0.47236861288547516,392,0.5,0.3647959183673469,0.0004867076515274089,0.0004147428405098459
sell,0.6,0.4888199627399444,314,0.4005102040816326,0.36942675159235666,0.00045855142910361383,0.0003949418902849654
sell,0.7,0.5063971102237701,235,0.2997448979591837,0.3617021276595745,0.00012121736888617569,-2.385816188454053e-05
sell,0.75,0.5192486941814423,196,0.25,0.3520408163265306,0.00016287020603216614,-3.1745362206244844e-05
sell,0.8,0.5320412755012512,157,0.2002551020408163,0.3375796178343949,0.0007133409890361471,0.00047749770932871443
sell,0.85,0.5467077642679214,118,0.15051020408163265,0.3305084745762712,0.0007145878508379313,0.00044397231511054746
sell,0.9,0.5620926141738892,79,0.10076530612244898,0.34177215189873417,0.0011556574769553633,0.000775824885527116
sell,0.95,0.5847962886095046,40,0.05102040816326531,0.275,0.001676889958779168,0.0016760271929959825
