leg_type,entry_time,exit_time,entry_price,exit_price,shares,position_pct,entry_prob,exit_prob,gross_return,net_return,exit_reason
sell_first,2020-11-26 13:25:00,2020-11-26 14:15:00,59.92002500000001,59.629799999999996,2900,0.5838689077148729,0.840131402015686,0.6654133796691895,0.004867113423154379,0.0018671134231543788,take_profit_buyback
sell_first,2020-11-27 14:00:00,2020-11-27 14:30:00,58.580695000000006,58.799385,1300,0.2565919464803903,0.7875878214836121,0.6087766289710999,-0.003719256587462527,-0.006719256587462527,stop_loss_buyback
sell_first,2020-11-30 13:45:00,2020-11-30 13:50:00,59.740115,59.879925,1700,0.34450696545434956,0.8017023801803589,0.39633283019065857,-0.002334839263743227,-0.005334839263743227,stop_loss_buyback
sell_first,2020-12-02 14:05:00,2020-12-02 15:00:00,60.95950500000001,60.93044999999999,1600,0.34402247370483197,0.801624596118927,0.5043504238128662,0.0004768551684750655,-0.0025231448315249346,end_of_day_buyback
sell_first,2020-12-07 13:05:00,2020-12-07 13:20:00,60.45975500000001,60.600285,1800,0.3711094607123448,0.8059733510017395,0.5327559113502502,-0.0023189659916614813,-0.005318965991661481,stop_loss_buyback
sell_first,2020-12-07 13:55:00,2020-12-07 14:05:00,60.549710000000005,60.680324999999996,4800,0.9843568417689896,0.9044288396835327,0.4940005838871002,-0.002152509895093524,-0.005152509895093524,stop_loss_buyback
sell_first,2020-12-08 14:20:00,2020-12-08 15:00:00,60.95950500000001,60.99048,1200,0.26274888990874273,0.7885763049125671,0.5168289542198181,-0.000507866145667224,-0.003507866145667224,end_of_day_buyback
sell_first,2020-12-09 09:40:00,2020-12-09 10:00:00,60.77959500000001,60.43019999999999,2700,0.5600779496362621,0.8363118171691895,0.4867194592952728,0.005781794533197271,0.002781794533197271,take_profit_buyback
sell_first,2020-12-10 13:45:00,2020-12-10 14:10:00,60.949510000000004,60.680324999999996,1800,0.37352523681511185,0.806361198425293,0.31531059741973877,0.004436116649012778,0.0014361166490127779,take_profit_buyback
sell_first,2020-12-10 14:15:00,2020-12-10 14:25:00,60.62967,60.890429999999995,2500,0.5224628269714158,0.8302727937698364,0.30868053436279297,-0.004282446354870517,-0.007282446354870517,stop_loss_buyback
sell_first,2020-12-11 09:40:00,2020-12-11 09:45:00,60.689640000000004,60.93044999999999,4300,0.8743267235342913,0.8867637515068054,0.48213088512420654,-0.003952211086574731,-0.006952211086574731,stop_loss_buyback
sell_first,2020-12-16 09:55:00,2020-12-16 10:00:00,54.472750000000005,54.6273,2900,0.5406028663378369,0.8331851363182068,0.532157838344574,-0.0028291714948385227,-0.005829171494838523,stop_loss_buyback
sell_first,2020-12-16 13:25:00,2020-12-16 13:30:00,54.472750000000005,54.737355,1500,0.2767583122597364,0.7908254861831665,0.3997015953063965,-0.004834084511390779,-0.007834084511390779,stop_loss_buyback
sell_first,2020-12-17 14:15:00,2020-12-17 14:50:00,56.081945000000005,56.218095,1700,0.3227423337886638,0.7982081174850464,0.522251546382904,-0.0024218180996704586,-0.005421818099670459,stop_loss_buyback
