side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.47908397018909454,388,0.5,0.32216494845360827,-8.37826404280956e-06,-3.159563199541987e-06
buy,0.6,0.5025664567947388,311,0.4007731958762887,0.3279742765273312,-8.739746785554062e-05,-7.243557515788277e-05
buy,0.7,0.5250690579414368,233,0.3002577319587629,0.31759656652360513,-0.00025647661572252424,-0.00031686579031912703
buy,0.75,0.5343071967363358,194,0.25,0.30927835051546393,-0.00017834076254511145,-0.00020580991297959752
buy,0.8,0.5452346801757812,156,0.20103092783505155,0.28205128205128205,-0.0003895189281920464,-0.0004076896891220261
buy,0.85,0.5631973296403885,117,0.15077319587628865,0.26495726495726496,7.143526522660188e-05,8.326361262414856e-05
buy,0.9,0.5981662273406982,78,0.10051546391752578,0.2948717948717949,0.0002927474723939323,0.0002581348285299964
buy,0.95,0.6476801931858063,39,0.05025773195876289,0.3333333333333333,0.0010070036254371556,0.0009749565784477453
sell,0.5,0.5200558304786682,388,0.5,0.39948453608247425,-0.00042744590290071403,-0.00037517441147340335
sell,0.6,0.581703782081604,311,0.4007731958762887,0.40514469453376206,-0.0006826928081083772,-0.0005870835637396595
sell,0.7,0.6368395686149597,233,0.3002577319587629,0.41630901287553645,-0.0014525638143434267,-0.0014315472581767528
sell,0.75,0.6682019233703613,194,0.25,0.4175257731958763,-0.0015605293177369463,-0.00154147668581305
sell,0.8,0.7074022889137268,156,0.20103092783505155,0.44871794871794873,-0.0016718178584887743,-0.0015567897142811798
sell,0.85,0.7487377822399139,117,0.15077319587628865,0.48717948717948717,-0.0015846006115259558,-0.001404028879829424
sell,0.9,0.8122938573360443,78,0.10051546391752578,0.5256410256410257,-0.0016075877877300166,-0.0016041236047875506
sell,0.95,0.8573855310678482,39,0.05025773195876289,0.4358974358974359,0.00022798985371811438,0.00025334631490865514
