side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.4176550954580307,396,0.5,0.2777777777777778,0.0006062425979111738,0.00047560221769215054
buy,0.6,0.4743041038513183,317,0.40025252525252525,0.2807570977917981,0.0005871247859955201,0.0005487274904361226
buy,0.7,0.5321487843990326,238,0.3005050505050505,0.29831932773109243,0.0006823201786059046,0.0005801164442703192
buy,0.75,0.5566524416208267,198,0.25,0.2828282828282828,0.0006218454406199503,0.0005144378209037759
buy,0.8,0.5946811437606812,159,0.20075757575757575,0.2830188679245283,0.0007921558354878475,0.0006654968110290205
buy,0.85,0.6384957194328308,119,0.15025252525252525,0.29411764705882354,0.0006344959320304842,0.0004532196473850527
buy,0.9,0.6705853462219238,80,0.10101010101010101,0.3375,0.000831403220930968,0.0008157164210401968
buy,0.95,0.713032904267311,40,0.050505050505050504,0.425,0.001292265624861902,0.0012628079211734534
sell,0.5,0.46506644785404205,396,0.5,0.3686868686868687,0.0002810624733989264,0.00022503578565887127
sell,0.6,0.4846924006938934,317,0.40025252525252525,0.3659305993690852,0.0003240927102454926,0.00021320577886496485
sell,0.7,0.5002028405666351,238,0.3005050505050505,0.35714285714285715,0.000258142467419317,0.00010350507722884377
sell,0.75,0.5103650242090225,198,0.25,0.3434343434343434,0.00028045276238397197,9.948805285207007e-05
sell,0.8,0.5207473039627075,159,0.20075757575757575,0.3333333333333333,0.00048337217301846233,0.00034364752993499144
sell,0.85,0.531553503870964,119,0.15025252525252525,0.31932773109243695,0.0006435339961571969,0.0004327703210881534
sell,0.9,0.546335369348526,80,0.10101010101010101,0.3375,0.0005912320447346339,0.0003122209122820907
sell,0.95,0.569900706410408,40,0.050505050505050504,0.3,0.0011124947661943052,0.001050925066464703
