side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,80,0.11191338,0.275,0.000532635579127784,0.0005234813616828482
buy,1,79,0.21474886,0.3037974683544304,0.0009859101014661736,0.0011370253668676273
buy,2,79,0.27010137,0.27848101265822783,0.001211180878563559,0.0011524143649338078
buy,3,79,0.32702902,0.22784810126582278,0.00031921254191229545,0.00044418510004755384
buy,4,79,0.3911166,0.25316455696202533,-0.00043805029122520844,-0.0005429981706266631
buy,5,79,0.44562748,0.26582278481012656,0.0006829558431929738,0.0001821754903524144
buy,6,79,0.5046294,0.22784810126582278,0.00030033360319461525,0.0004541633004039862
buy,7,79,0.56009686,0.3291139240506329,0.0004612585400713613,0.00040827494661673045
buy,8,79,0.637596,0.22784810126582278,0.0007524116476973458,0.0005133756869670699
buy,9,80,0.726509,0.3375,0.000831403220930968,0.0008157164210401968
sell,0,80,0.33856887,0.275,0.0017853193274293994,0.0015381846276516342
sell,1,79,0.3976422,0.3924050632911392,0.0008412598264895449,0.0008806182834812614
sell,2,79,0.42121384,0.4430379746835443,0.00010977271799510946,2.7281283805495938e-05
sell,3,79,0.43920043,0.34177215189873417,-0.0002758548768899862,-0.00019596970152976304
sell,4,79,0.45666245,0.31645569620253167,0.0017645518851819076,0.0017071530715118597
sell,5,79,0.47410327,0.379746835443038,0.00010839683947029994,0.00027250555975593874
sell,6,79,0.49311417,0.3924050632911392,0.0005227782519243507,0.0005436965002497347
sell,7,79,0.51036364,0.4050632911392405,-0.00019516795271060832,-0.0003798196060658079
sell,8,79,0.5321004,0.3291139240506329,0.00037414698647044044,0.0003754719528746378
sell,9,80,0.5761135,0.3375,0.0005912320447346339,0.0003122209122820907
