side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,78,0.023162156,0.46153846153846156,0.0037356909471714874,0.0037498526988661266
buy,1,78,0.06550185,0.3333333333333333,-0.000850626305801307,-0.0008740243955041397
buy,2,77,0.11213338,0.3116883116883117,-0.0006048163482513932,-0.0005748312758970751
buy,3,78,0.18187639,0.2948717948717949,0.003344033365923632,0.0031147620775489704
buy,4,77,0.263547,0.2597402597402597,0.0022963323404883076,0.0022088958201210893
buy,5,78,0.38425142,0.2692307692307692,0.001761945459329893,0.0017110089448583565
buy,6,77,0.5203425,0.23376623376623376,0.0009580981665969552,0.0010129946225900727
buy,7,78,0.6400212,0.32051282051282054,0.0025461844013397075,0.002490761647364835
buy,8,77,0.75657463,0.22077922077922077,-0.0007534688878428132,-0.0007751507878958366
buy,9,78,0.91426665,0.20512820512820512,-0.0014666267609857752,-0.0016563236144685907
sell,0,78,0.037878413,0.44871794871794873,0.00021815153871179572,0.0002252119591995945
sell,1,78,0.10541969,0.38461538461538464,0.0033798598832264215,0.0035149626709107718
sell,2,77,0.17467646,0.38961038961038963,0.0007157191168887735,0.0008139825591463961
sell,3,78,0.24598691,0.4358974358974359,0.0010882543395090954,0.0007314990603683857
sell,4,77,0.33316803,0.5584415584415584,-0.0004884312567333898,-0.0005108029461973628
sell,5,78,0.41960487,0.3333333333333333,0.002471705293840646,0.002344816523025525
sell,6,77,0.4896387,0.35064935064935066,0.005158176829809198,0.005239289669644746
sell,7,78,0.5643442,0.41025641025641024,0.0009591895621000516,0.0008395726581306973
sell,8,77,0.68380755,0.4935064935064935,-0.00016671914684751165,-0.00042501775712953737
sell,9,78,0.84627074,0.47435897435897434,-0.0023265623431501558,-0.0023239591319955876
