model_label,epoch,train_loss,valid_loss,valid_auc,valid_prob_mean,valid_prob_max
LSTM_buy,1,1.0233456466900612,1.0487050039252055,0.45317533364012885,0.5855047702789307,0.8358126878738403
LSTM_buy,2,0.9779388894061898,1.0186514153922956,0.4885028378585673,0.49295613169670105,0.7077069282531738
LSTM_buy,3,0.9524081594097223,1.035881650816534,0.47848596410492406,0.45311182737350464,0.659885823726654
LSTM_buy,4,0.9099549691683099,1.0452706076435208,0.47947537965945697,0.48184478282928467,0.7381792068481445
LSTM_buy,5,0.8723866266928031,1.1149138765236766,0.4745666513268907,0.49193716049194336,0.8277590870857239
LSTM_buy,6,0.8308368272685284,1.1613117481015391,0.4915707930664212,0.48989835381507874,0.912109911441803
LSTM_buy,7,0.7800132073743518,1.2506396242023743,0.4916244822825587,0.43348148465156555,0.9441049098968506
LSTM_buy,8,0.7272868614352921,1.5096126045148397,0.4609756097560975,0.26552996039390564,0.8805504441261292
LSTM_buy,9,0.7397906867322753,1.2878547747110582,0.480273048013499,0.45842820405960083,0.966253399848938
LSTM_buy,10,0.7604737034072203,1.2078200271449138,0.5171958889400214,0.4679470658302307,0.9383578896522522
LSTM_buy,11,0.6811290608545395,1.3839879625851346,0.49074244516030063,0.5041585564613342,0.982231855392456
LSTM_buy,12,0.6041527530108051,1.708246223705331,0.4842920693357877,0.416107177734375,0.9878518581390381
LSTM_buy,13,0.5763631691260062,1.4561278131819262,0.5177404509894155,0.38797813653945923,0.9633800983428955
LSTM_buy,14,0.5728790154985577,1.4880701598432875,0.48383954594262923,0.42053213715553284,0.9863094091415405
LSTM_buy,15,0.5644703641045904,1.6154085877015418,0.4784629544408652,0.36220279335975647,0.9662351608276367
LSTM_buy,16,0.509406151339149,1.7043972605282498,0.5094493020401902,0.4259380102157593,0.9868754148483276
LSTM_buy,17,0.5364811355881487,1.7472524077621931,0.4925602086209541,0.49052876234054565,0.9892923831939697
LSTM_buy,18,0.5206671957705423,1.7460475631595886,0.4884414787544102,0.3912094831466675,0.9898950457572937
LSTM_buy,19,0.5057739052424203,1.5928535436846547,0.5269443166129775,0.3773578107357025,0.9842124581336975
LSTM_buy,20,0.46868970764974505,1.8387133190312337,0.520294523699954,0.35672563314437866,0.9920371770858765
