leg_type,entry_time,exit_time,entry_price,exit_price,shares,position_pct,entry_prob,exit_prob,gross_return,net_return,exit_reason
sell_first,2021-01-13 13:25:00,2021-01-13 13:30:00,63.348310000000005,62.93145,1700,0.3642024532782726,0.9432563781738281,0.4480999708175659,0.006624032975563132,0.003624032975563132,take_profit_buyback
sell_first,2021-01-26 14:00:00,2021-01-26 14:30:00,58.540715000000006,58.719345,1400,0.29078855812994253,0.9402065277099609,0.39842772483825684,-0.0030420979661811565,-0.0060420979661811565,stop_loss_buyback
sell_first,2021-01-27 11:25:00,2021-01-27 11:30:00,57.990990000000004,58.12905,2000,0.4053098154947908,0.9449641108512878,0.5310167074203491,-0.002375060318377753,-0.005375060318377753,stop_loss_buyback
sell_first,2021-01-27 13:05:00,2021-01-27 13:20:00,58.05096,58.34916,5100,1.0,0.98421311378479,0.5189969539642334,-0.005110613417570908,-0.008110613417570908,stop_loss_buyback
sell_first,2021-01-28 13:05:00,2021-01-28 13:15:00,56.79159000000001,57.008489999999995,5200,1.0,0.9790892004966736,0.5782485008239746,-0.00380469645836945,-0.00680469645836945,stop_loss_buyback
sell_first,2021-01-29 11:10:00,2021-01-29 11:15:00,55.762105000000005,56.998484999999995,3200,0.6096902085135616,0.9534547328948975,0.561978816986084,-0.021691453728989285,-0.024691453728989288,stop_loss_buyback
sell_first,2021-02-02 10:05:00,2021-02-02 10:10:00,56.65166,56.968469999999996,2500,0.49118748697116854,0.9485317468643188,0.40283438563346863,-0.005561146367455527,-0.008561146367455526,stop_loss_buyback
sell_first,2021-02-02 10:15:00,2021-02-02 10:55:00,56.861555,56.598285,5200,1.0,0.9726711511611938,0.38072746992111206,0.004651554371303046,0.001651554371303046,take_profit_buyback
sell_first,2021-02-03 11:20:00,2021-02-03 11:25:00,54.74261500000001,54.92744999999999,1500,0.28877989151784783,0.9401230812072754,0.558027982711792,-0.0033650752037457377,-0.006365075203745738,stop_loss_buyback
sell_first,2021-02-03 11:30:00,2021-02-03 13:30:00,54.712630000000004,54.43720499999999,2200,0.4078723001870773,0.9450705647468567,0.501173198223114,0.005059499289135294,0.002059499289135294,take_profit_buyback
