side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.5131481885910034,388,0.5,0.3118556701030928,-0.0015358536519536569,-0.0015086909517093806
buy,0.6,0.5361086130142212,311,0.4007731958762887,0.3054662379421222,-0.0012760412047730261,-0.0012487325179792808
buy,0.7,0.5566423535346985,233,0.3002577319587629,0.31759656652360513,-0.0013447224715400692,-0.0012839649938513953
buy,0.75,0.5661929547786713,194,0.25,0.31443298969072164,-0.001774241606599505,-0.001747343517048445
buy,0.8,0.5779513120651245,156,0.20103092783505155,0.3269230769230769,-0.0023378445149103986,-0.002323648267435362
buy,0.85,0.5929270833730698,117,0.15077319587628865,0.3333333333333333,-0.0025071191180330962,-0.0024885588133545756
buy,0.9,0.6144719421863556,78,0.10051546391752578,0.34615384615384615,-0.002109081462410295,-0.0020685242196345063
buy,0.95,0.6459130495786667,39,0.05025773195876289,0.38461538461538464,-0.0006325785637964445,-0.0005611251334402759
sell,0.5,0.607623815536499,388,0.5,0.43041237113402064,-0.0008720307380709751,-0.0009397532070591289
sell,0.6,0.6999359726905823,311,0.4007731958762887,0.40836012861736337,-0.00061860869700203,-0.0007055350788462042
sell,0.7,0.7766984105110168,233,0.3002577319587629,0.37339055793991416,-0.00010643131741788841,-0.00022863570221969218
sell,0.75,0.8195019513368607,194,0.25,0.37628865979381443,4.090080433774482e-05,-8.446627269699453e-05
sell,0.8,0.847192108631134,156,0.20103092783505155,0.3717948717948718,0.00035002608565282785,0.00020165274822375948
sell,0.85,0.8821542412042618,117,0.15077319587628865,0.4017094017094017,-5.409152139361032e-05,-0.00022923854758899798
sell,0.9,0.9181971251964569,78,0.10051546391752578,0.3717948717948718,0.0003899055493251817,0.00036370164142408596
sell,0.95,0.9527285695075989,39,0.05025773195876289,0.46153846153846156,0.0007401142356285833,0.000651970512966826
