model_label,epoch,train_loss,valid_loss,valid_auc,valid_prob_mean,valid_prob_max
LSTM_buy,1,1.0006084955609416,0.921088378453992,0.5666613032984714,0.5008490681648254,0.7301849126815796
LSTM_buy,2,0.9326034150736158,0.9598242179634645,0.5290185036202735,0.5398582816123962,0.7503652572631836
LSTM_buy,3,0.9085643714861545,1.0109426532824015,0.4949316170555109,0.5546968579292297,0.8355889916419983
LSTM_buy,4,0.8798375314369009,1.0328203783821814,0.48328238133547863,0.5488575100898743,0.8494210839271545
LSTM_buy,5,0.8380043338468153,1.0700859507334601,0.47903459372485924,0.5542914867401123,0.9269110560417175
LSTM_buy,6,0.7859807670566837,1.181602608297289,0.46397425583266294,0.5372262001037598,0.9623468518257141
LSTM_buy,7,0.7269685038691504,1.1293240355462144,0.499300080450523,0.4353344738483429,0.94615238904953
LSTM_buy,8,0.740238279029164,1.171768264672191,0.5378600160901046,0.29797959327697754,0.7932330965995789
LSTM_buy,9,0.71378651238809,1.1277399984831662,0.517192276749799,0.3864154517650604,0.8909996747970581
LSTM_buy,10,0.6914839851165598,1.212163590893303,0.4846902654867257,0.43515101075172424,0.9254838824272156
LSTM_buy,11,0.6533780120482072,1.376974465920753,0.46044247787610615,0.4756367802619934,0.9634727239608765
