leg_type,entry_time,exit_time,entry_price,exit_price,shares,position_pct,entry_prob,exit_prob,gross_return,net_return,exit_reason
sell_first,2020-12-18 10:20:00,2020-12-18 10:25:00,56.101935000000005,56.258115,5300,1.0,0.988895058631897,0.11081606894731522,-0.0027761328299036325,-0.005776132829903633,stop_loss_buyback
sell_first,2020-12-18 10:30:00,2020-12-18 13:25:00,56.21188000000001,55.977975,4500,0.8476332979417007,0.9576108455657959,0.659069836139679,0.004178518426220412,0.0011785184262204122,take_profit_buyback
sell_first,2020-12-21 10:00:00,2020-12-21 10:10:00,54.872550000000004,55.377674999999996,1400,0.26347496675313625,0.8853399157524109,0.3661242425441742,-0.009121455532396294,-0.012121455532396293,stop_loss_buyback
sell_first,2020-12-22 10:40:00,2020-12-22 11:20:00,55.41228,55.237604999999995,3000,0.5680261623997844,0.9230183959007263,0.06514681130647659,0.003162247892536385,0.000162247892536385,take_profit_buyback
sell_first,2020-12-23 10:25:00,2020-12-23 10:45:00,54.102935,53.93695499999999,3800,0.6919491202006368,0.9383499026298523,0.7317211627960205,0.0030772964473062547,7.729644730625467e-05,take_profit_buyback
sell_first,2020-12-23 14:30:00,2020-12-23 14:45:00,55.07245,55.337655,1400,0.2708264184796086,0.8862494230270386,0.12721019983291626,-0.004792487140989121,-0.007792487140989121,stop_loss_buyback
sell_first,2020-12-24 10:10:00,2020-12-24 10:30:00,55.522225,55.137555,2300,0.43135583837370556,0.9061098098754883,0.0979553833603859,0.006976551644337414,0.003976551644337414,take_profit_buyback
sell_first,2020-12-24 10:35:00,2020-12-24 10:40:00,54.95251,55.067519999999995,4900,0.9123645190254607,0.9656192660331726,0.12313814461231232,-0.002088526957451431,-0.005088526957451431,stop_loss_buyback
sell_first,2020-12-25 11:20:00,2020-12-25 13:05:00,53.75311000000001,54.03700499999999,2300,0.41911241202041627,0.9045950770378113,0.04437007009983063,-0.00525371456097512,-0.00825371456097512,stop_loss_buyback
sell_first,2020-12-25 13:10:00,2020-12-25 13:55:00,53.992990000000006,53.776875,5300,0.9685027462699546,0.9725645780563354,0.06787288933992386,0.004018734818637348,0.0010187348186373483,take_profit_buyback
sell_first,2020-12-25 14:00:00,2020-12-25 14:55:00,53.65316,53.456714999999996,3000,0.9970909757736665,0.9761014580726624,0.43623432517051697,0.00367484234674742,0.00067484234674742,take_profit_buyback
sell_first,2020-12-29 14:10:00,2020-12-29 14:25:00,52.363805000000006,52.556264999999996,1500,0.267396640326338,0.8858250975608826,0.39897242188453674,-0.003661980165447276,-0.006661980165447276,stop_loss_buyback
sell_first,2020-12-30 10:10:00,2020-12-30 10:15:00,52.583695000000006,52.82639999999999,2900,0.5153119319715982,0.9164966940879822,0.3690057694911957,-0.004594388411854444,-0.007594388411854444,stop_loss_buyback
sell_first,2020-12-30 10:20:00,2020-12-30 10:30:00,52.7736,53.30664,1400,0.25598428116147287,0.8844131827354431,0.06720788031816483,-0.009999504752128408,-0.012999504752128407,stop_loss_buyback
sell_first,2020-12-31 10:30:00,2020-12-31 10:40:00,57.82107500000001,57.978975,2300,0.4478316851619551,0.9081481695175171,0.11083351075649261,-0.002723401025975236,-0.005723401025975236,stop_loss_buyback
sell_first,2020-12-31 10:55:00,2020-12-31 11:15:00,57.971000000000004,57.6288,2600,0.5188804622119796,0.9169381856918335,0.3749202489852905,0.005938003220611998,0.002938003220611998,take_profit_buyback
sell_first,2021-01-05 10:25:00,2021-01-05 10:30:00,58.21088,57.878924999999995,2100,0.42591800918197,0.9054370522499084,0.1420280784368515,0.0057353345799011635,0.0027353345799011634,take_profit_buyback
sell_first,2021-01-05 10:35:00,2021-01-05 10:45:00,57.7711,58.039004999999996,3700,0.722183585404549,0.9420904517173767,0.41459959745407104,-0.004615947499444495,-0.007615947499444495,stop_loss_buyback
sell_first,2021-01-06 10:30:00,2021-01-06 10:40:00,60.289840000000005,60.510239999999996,3200,0.648937418530523,0.9330285787582397,0.10914146900177002,-0.0036423587148223247,-0.006642358714822325,stop_loss_buyback
