side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.531742513179779,392,0.5,0.2602040816326531,0.0019254806345657422,0.0018093561431224267
buy,0.6,0.5720355033874511,314,0.4005102040816326,0.2515923566878981,0.001320502898696631,0.0012304849511795676
buy,0.7,0.6045319497585296,235,0.2997448979591837,0.2297872340425532,0.0010483521141854476,0.0009796277220702773
buy,0.75,0.626527339220047,196,0.25,0.2193877551020408,0.0006858145075253835,0.0006819430299057327
buy,0.8,0.6549578547477722,157,0.2002551020408163,0.19745222929936307,0.0002525050584363515,0.00025234619860964135
buy,0.85,0.6827401667833327,118,0.15051020408163265,0.2033898305084746,0.0005333070506174526,0.0005262924023999267
buy,0.9,0.711592584848404,79,0.10076530612244898,0.24050632911392406,0.001579454157222285,0.0015782815061332021
buy,0.95,0.771491754055023,40,0.05102040816326531,0.2,0.0014522419672270332,0.0014574934116795917
sell,0.5,0.4389793276786804,392,0.5,0.4030612244897959,0.000815869719109555,0.0008393729072669586
sell,0.6,0.4593208432197571,314,0.4005102040816326,0.42038216560509556,0.0005444685495295683,0.0005778849675988413
sell,0.7,0.47972118854522705,235,0.2997448979591837,0.4595744680851064,-0.00024121404163216957,-0.00025533905789513507
sell,0.75,0.48989735543727875,196,0.25,0.44387755102040816,-0.0006033653779011206,-0.000629863147732091
sell,0.8,0.5003634214401245,157,0.2002551020408163,0.4713375796178344,-0.0013200526552671209,-0.0013471925601531785
sell,0.85,0.5156411707401275,118,0.15051020408163265,0.4745762711864407,-0.0016465202570877012,-0.0016529863236636904
sell,0.9,0.5373435199260712,79,0.10076530612244898,0.45569620253164556,-0.0012404456990296612,-0.0012822418936971932
sell,0.95,0.5569910049438476,40,0.05102040816326531,0.5,-0.002292888786344377,-0.0022642255250725886
