side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,79,0.16242908,0.21518987341772153,0.0017601964437082096,0.0019006133068557374
buy,1,78,0.30269882,0.2564102564102564,0.0024402115645635125,0.002399255680331091
buy,2,78,0.39095154,0.28205128205128205,-0.0017629548279140795,-0.00160494015663785
buy,3,79,0.46486607,0.20253164556962025,0.00019749493986249644,-7.513504922576946e-05
buy,4,78,0.50920457,0.1794871794871795,-0.0014854089577735529,-0.0014297323324762485
buy,5,78,0.55350095,0.2948717948717949,0.004360903827679856,0.00413968376196932
buy,6,79,0.5859718,0.31645569620253167,0.002130065358951417,0.0019767058225806217
buy,7,78,0.6285727,0.2948717948717949,0.0026502493930650383,0.0024435148910871983
buy,8,78,0.6831797,0.15384615384615385,-0.001091456208282735,-0.0010905882795231958
buy,9,79,0.77106655,0.24050632911392406,0.001579454157222285,0.0015782815061332021
sell,0,79,0.30981904,0.24050632911392406,0.004038986675936216,0.003971465187154696
sell,1,78,0.3630705,0.2692307692307692,0.003652676652190074,0.003710923576305882
sell,2,78,0.3889765,0.34615384615384615,-0.00041229892626456403,-0.0009837685607869385
sell,3,79,0.4080152,0.35443037974683544,-0.0003491277908291902,-0.0006134994694642605
sell,4,78,0.42903557,0.41025641025641024,-0.00022639858503096188,-3.9919015192123284e-05
sell,5,78,0.44988364,0.3333333333333333,0.0019084334017777066,0.001892029484905277
sell,6,79,0.4688163,0.3037974683544304,0.0028816256245043585,0.0030564627649543406
sell,7,78,0.49008262,0.4358974358974359,0.0019302944499151042,0.001942366068444773
sell,8,78,0.5175873,0.48717948717948717,-0.001400680213507625,-0.0014129759274611635
sell,9,79,0.56367487,0.45569620253164556,-0.0012404456990296612,-0.0012822418936971932
