leg_type,entry_time,exit_time,entry_price,exit_price,shares,position_pct,entry_prob,exit_prob,gross_return,net_return,exit_reason
sell_first,2020-12-07 13:50:00,2020-12-07 14:10:00,60.609680000000004,60.85041,1900,0.4012007171227727,0.789772093296051,0.3949844241142273,-0.003956094954824296,-0.006956094954824296,stop_loss_buyback
sell_first,2020-12-07 14:15:00,2020-12-07 15:00:00,60.699635,60.380175,2100,0.43929668597831717,0.7926623821258545,0.387564092874527,0.005290809442006328,0.002290809442006328,take_profit_buyback
sell_first,2020-12-08 14:50:00,2020-12-08 15:00:00,60.95950500000001,60.99048,2700,0.5509676600779397,0.8011347055435181,0.4233417510986328,-0.000507866145667224,-0.003507866145667224,end_of_day_buyback
sell_first,2020-12-09 09:40:00,2020-12-09 10:00:00,60.77959500000001,60.43019999999999,2200,0.46544165612831745,0.7946459650993347,0.487038791179657,0.005781794533197271,0.002781794533197271,take_profit_buyback
sell_first,2020-12-10 13:45:00,2020-12-10 14:10:00,60.949510000000004,60.680324999999996,1900,0.40392999463414925,0.7899791598320007,0.3322486877441406,0.004436116649012778,0.0014361166490127779,take_profit_buyback
sell_first,2020-12-10 14:15:00,2020-12-10 14:25:00,60.62967,60.890429999999995,2700,0.5624739923841059,0.8020076751708984,0.33048343658447266,-0.004282446354870517,-0.007282446354870517,stop_loss_buyback
sell_first,2020-12-10 14:30:00,2020-12-10 15:00:00,60.849560000000004,61.030499999999996,2300,0.47141401296236596,0.7950990796089172,0.45534640550613403,-0.002964747134629242,-0.005964747134629242,end_of_day_buyback
sell_first,2020-12-11 09:40:00,2020-12-11 09:45:00,60.689640000000004,60.93044999999999,4900,1.0,0.840129554271698,0.4559297263622284,-0.003952211086574731,-0.006952211086574731,stop_loss_buyback
sell_first,2020-12-11 09:50:00,2020-12-11 10:00:00,60.95950500000001,61.2306,2400,0.5076087579901811,0.7978451251983643,0.506517231464386,-0.004427443141174381,-0.007427443141174381,stop_loss_buyback
sell_first,2020-12-16 13:55:00,2020-12-16 14:05:00,55.31233000000001,55.797885,1400,0.2628199051325973,0.7792733311653137,0.42490896582603455,-0.008702032344057309,-0.011702032344057308,stop_loss_buyback
sell_first,2020-12-16 14:10:00,2020-12-16 14:20:00,55.981995,56.278124999999996,2300,0.4397114984498217,0.7926938533782959,0.5351831316947937,-0.005261902382142192,-0.008261902382142191,stop_loss_buyback
sell_first,2020-12-16 14:25:00,2020-12-16 14:35:00,56.021975,55.72785,4300,0.8038987789481623,0.8203242421150208,0.5274043083190918,0.005277881705466836,0.002277881705466836,take_profit_buyback
sell_first,2020-12-16 14:40:00,2020-12-16 14:50:00,55.502235000000006,55.777874999999995,1800,0.7220094547913328,0.8141114115715027,0.41459333896636963,-0.004941744374449386,-0.007941744374449385,stop_loss_buyback
