,equity,benchmark_equity,alpha_equity
2020-11-26 09:35:00,1002475.0,1002475.0,1000000.0
2020-11-26 09:40:00,1000297.0,1000297.0,1000000.0
2020-11-26 09:45:00,1003267.0,1003267.0,1000000.0
2020-11-26 09:50:00,1002277.0,1002277.0,1000000.0
2020-11-26 09:55:00,999802.0,999802.0,1000000.0
2020-11-26 10:00:00,1001584.0,1001584.0,1000000.0
2020-11-26 10:05:00,1000891.0,1000891.0,1000000.0
2020-11-26 10:10:00,1000099.0,1000099.0,1000000.0
2020-11-26 10:15:00,997426.0,997426.0,1000000.0
2020-11-26 10:20:00,997426.0,997426.0,1000000.0
2020-11-26 10:25:00,994951.0,994951.0,1000000.0
2020-11-26 10:30:00,994852.0,994852.0,1000000.0
2020-11-26 10:35:00,995941.0,995941.0,1000000.0
2020-11-26 10:40:00,996931.0,996931.0,1000000.0
2020-11-26 10:45:00,996931.0,996931.0,1000000.0
2020-11-26 10:50:00,996238.0,996238.0,1000000.0
2020-11-26 10:55:00,994753.0,994753.0,1000000.0
2020-11-26 11:00:00,994159.0,994159.0,1000000.0
2020-11-26 11:05:00,996436.0,996436.0,1000000.0
2020-11-26 11:10:00,997426.0,997426.0,1000000.0
2020-11-26 11:15:00,997525.0,997525.0,1000000.0
2020-11-26 11:20:00,996436.0,996436.0,1000000.0
2020-11-26 11:25:00,995743.0,995743.0,1000000.0
2020-11-26 11:30:00,996436.0,996436.0,1000000.0
2020-11-26 13:05:00,996535.0,996535.0,1000000.0
2020-11-26 13:10:00,996832.0,996832.0,1000000.0
2020-11-26 13:15:00,997129.0,997129.0,1000000.0
2020-11-26 13:20:00,996634.0,996634.0,1000000.0
2020-11-26 13:25:00,996634.0,996634.0,1000000.0
2020-11-26 13:30:00,996139.0,996139.0,1000000.0
2020-11-26 13:35:00,995149.0,995149.0,1000000.0
2020-11-26 13:40:00,995149.0,995149.0,1000000.0
2020-11-26 13:45:00,994951.0,994951.0,1000000.0
2020-11-26 13:50:00,995149.0,995149.0,1000000.0
2020-11-26 13:55:00,995050.0,995050.0,1000000.0
2020-11-26 14:00:00,994753.0,994753.0,1000000.0
2020-11-26 14:05:00,994159.0,994159.0,1000000.0
2020-11-26 14:10:00,993268.0,993268.0,1000000.0
2020-11-26 14:15:00,993268.0,993268.0,1000000.0
2020-11-26 14:20:00,992773.0,992773.0,1000000.0
2020-11-26 14:25:00,991684.0,991684.0,1000000.0
2020-11-26 14:30:00,990793.0,990793.0,1000000.0
2020-11-26 14:35:00,985744.0,985744.0,1000000.0
2020-11-26 14:40:00,985051.0,985051.0,1000000.0
2020-11-26 14:45:00,986041.0,986041.0,1000000.0
2020-11-26 14:50:00,984259.0,984259.0,1000000.0
2020-11-26 14:55:00,983665.0,983665.0,1000000.0
2020-11-26 15:00:00,983665.0,983665.0,1000000.0
2020-11-27 09:35:00,986635.0,986635.0,1000000.0
2020-11-27 09:40:00,987625.0,987625.0,1000000.0
2020-11-27 09:45:00,985249.0,985249.0,1000000.0
2020-11-27 09:50:00,983863.0,983863.0,1000000.0
2020-11-27 09:55:00,985942.0,985942.0,1000000.0
2020-11-27 10:00:00,987625.0,987625.0,1000000.0
2020-11-27 10:05:00,991783.0,991783.0,1000000.0
2020-11-27 10:10:00,991090.0,991090.0,1000000.0
2020-11-27 10:15:00,989308.0,989308.0,1000000.0
2020-11-27 10:20:00,989011.0,989011.0,1000000.0
2020-11-27 10:25:00,987724.0,987724.0,1000000.0
2020-11-27 10:30:00,987823.0,987823.0,1000000.0
2020-11-27 10:35:00,987724.0,987724.0,1000000.0
2020-11-27 10:40:00,988615.0,988615.0,1000000.0
2020-11-27 10:45:00,986338.0,986338.0,1000000.0
2020-11-27 10:50:00,986338.0,986338.0,1000000.0
2020-11-27 10:55:00,984259.0,984259.0,1000000.0
2020-11-27 11:00:00,985051.0,985051.0,1000000.0
2020-11-27 11:05:00,985744.0,985744.0,1000000.0
2020-11-27 11:10:00,985150.0,985150.0,1000000.0
2020-11-27 11:15:00,984358.0,984358.0,1000000.0
2020-11-27 11:20:00,983467.0,983467.0,1000000.0
2020-11-27 11:25:00,983764.0,983764.0,1000000.0
2020-11-27 11:30:00,982378.0,982378.0,1000000.0
2020-11-27 13:05:00,981784.0,981784.0,1000000.0
2020-11-27 13:10:00,981586.0,981586.0,1000000.0
2020-11-27 13:15:00,980992.0,980992.0,1000000.0
2020-11-27 13:20:00,982576.0,982576.0,1000000.0
2020-11-27 13:25:00,983764.0,983764.0,1000000.0
2020-11-27 13:30:00,983467.0,983467.0,1000000.0
2020-11-27 13:35:00,982873.0,982873.0,1000000.0
2020-11-27 13:40:00,981685.0,981685.0,1000000.0
2020-11-27 13:45:00,982279.0,982279.0,1000000.0
2020-11-27 13:50:00,982873.0,982873.0,1000000.0
2020-11-27 13:55:00,983368.0,983368.0,1000000.0
2020-11-27 14:00:00,983368.0,983368.0,1000000.0
2020-11-27 14:05:00,982732.1714575,982774.0,999958.1714575
2020-11-27 14:10:00,982228.1714575,982180.0,1000048.1714575
2020-11-27 14:15:00,981976.1714575,981883.0,1000093.1714575
2020-11-27 14:20:00,983152.1714575,983269.0,999883.1714575
2020-11-27 14:25:00,984160.1714575,984457.0,999703.1714575
2020-11-27 14:30:00,984843.89488,985348.0,999495.89488
2020-11-27 14:35:00,985734.89488,986239.0,999495.89488
2020-11-27 14:40:00,986130.89488,986635.0,999495.89488
2020-11-27 14:45:00,985041.89488,985546.0,999495.89488
2020-11-27 14:50:00,984645.89488,985150.0,999495.89488
2020-11-27 14:55:00,986130.89488,986635.0,999495.89488
2020-11-27 15:00:00,986031.89488,986536.0,999495.89488
2020-11-30 09:35:00,976824.89488,977329.0,999495.89488
2020-11-30 09:40:00,974151.89488,974656.0,999495.89488
2020-11-30 09:45:00,977913.89488,978418.0,999495.89488
2020-11-30 09:50:00,978606.89488,979111.0,999495.89488
2020-11-30 09:55:00,981774.89488,982279.0,999495.89488
2020-11-30 10:00:00,985635.89488,986140.0,999495.89488
2020-11-30 10:05:00,988506.89488,989011.0,999495.89488
2020-11-30 10:10:00,991278.89488,991783.0,999495.89488
2020-11-30 10:15:00,989892.89488,990397.0,999495.89488
2020-11-30 10:20:00,989694.89488,990199.0,999495.89488
2020-11-30 10:25:00,990585.89488,991090.0,999495.89488
2020-11-30 10:30:00,989694.89488,990199.0,999495.89488
2020-11-30 10:35:00,989298.89488,989803.0,999495.89488
2020-11-30 10:40:00,989100.89488,989605.0,999495.89488
2020-11-30 10:45:00,989496.89488,990001.0,999495.89488
2020-11-30 10:50:00,989892.89488,990397.0,999495.89488
2020-11-30 10:55:00,987912.89488,988417.0,999495.89488
2020-11-30 11:00:00,989397.89488,989902.0,999495.89488
2020-11-30 11:05:00,999000.89488,999505.0,999495.89488
2020-11-30 11:10:00,999396.89488,999901.0,999495.89488
2020-11-30 11:15:00,1000188.89488,1000693.0,999495.89488
2020-11-30 11:20:00,999792.89488,1000297.0,999495.89488
2020-11-30 11:25:00,999693.89488,1000198.0,999495.89488
2020-11-30 11:30:00,999594.89488,1000099.0,999495.89488
2020-11-30 13:05:00,998307.89488,998812.0,999495.89488
2020-11-30 13:10:00,997317.89488,997822.0,999495.89488
2020-11-30 13:15:00,995634.89488,996139.0,999495.89488
2020-11-30 13:20:00,996624.89488,997129.0,999495.89488
2020-11-30 13:25:00,996426.89488,996931.0,999495.89488
2020-11-30 13:30:00,995436.89488,995941.0,999495.89488
2020-11-30 13:35:00,994545.89488,995050.0,999495.89488
2020-11-30 13:40:00,994347.89488,994852.0,999495.89488
2020-11-30 13:45:00,995139.89488,995644.0,999495.89488
2020-11-30 13:50:00,995337.89488,995842.0,999495.89488
2020-11-30 13:55:00,994644.89488,995149.0,999495.89488
2020-11-30 14:00:00,993654.89488,994159.0,999495.89488
2020-11-30 14:05:00,993357.89488,993862.0,999495.89488
2020-11-30 14:10:00,993753.89488,994258.0,999495.89488
2020-11-30 14:15:00,990783.89488,991288.0,999495.89488
2020-11-30 14:20:00,988209.89488,988714.0,999495.89488
2020-11-30 14:25:00,989892.89488,990397.0,999495.89488
2020-11-30 14:30:00,988506.89488,989011.0,999495.89488
2020-11-30 14:35:00,987516.89488,988021.0,999495.89488
2020-11-30 14:40:00,986724.89488,987229.0,999495.89488
2020-11-30 14:45:00,987021.89488,987526.0,999495.89488
2020-11-30 14:50:00,987813.89488,988318.0,999495.89488
2020-11-30 14:55:00,988407.89488,988912.0,999495.89488
2020-11-30 15:00:00,989199.89488,989704.0,999495.89488
2020-12-01 09:35:00,984150.89488,984655.0,999495.89488
2020-12-01 09:40:00,985833.89488,986338.0,999495.89488
2020-12-01 09:45:00,981972.89488,982477.0,999495.89488
2020-12-01 09:50:00,981477.89488,981982.0,999495.89488
2020-12-01 09:55:00,983061.89488,983566.0,999495.89488
2020-12-01 10:00:00,983358.89488,983863.0,999495.89488
2020-12-01 10:05:00,981576.89488,982081.0,999495.89488
2020-12-01 10:10:00,980982.89488,981487.0,999495.89488
2020-12-01 10:15:00,982368.89488,982873.0,999495.89488
2020-12-01 10:20:00,981873.89488,982378.0,999495.89488
2020-12-01 10:25:00,984447.89488,984952.0,999495.89488
2020-12-01 10:30:00,984348.89488,984853.0,999495.89488
2020-12-01 10:35:00,982269.89488,982774.0,999495.89488
2020-12-01 10:40:00,981774.89488,982279.0,999495.89488
2020-12-01 10:45:00,982566.89488,983071.0,999495.89488
2020-12-01 10:50:00,981279.89488,981784.0,999495.89488
2020-12-01 10:55:00,981576.89488,982081.0,999495.89488
2020-12-01 11:00:00,981576.89488,982081.0,999495.89488
2020-12-01 11:05:00,980982.89488,981487.0,999495.89488
2020-12-01 11:10:00,982764.89488,983269.0,999495.89488
2020-12-01 11:15:00,982566.89488,983071.0,999495.89488
2020-12-01 11:20:00,981477.89488,981982.0,999495.89488
2020-12-01 11:25:00,981279.89488,981784.0,999495.89488
2020-12-01 11:30:00,981675.89488,982180.0,999495.89488
2020-12-01 13:05:00,982566.89488,983071.0,999495.89488
2020-12-01 13:10:00,982665.89488,983170.0,999495.89488
2020-12-01 13:15:00,982269.89488,982774.0,999495.89488
2020-12-01 13:20:00,982269.89488,982774.0,999495.89488
2020-12-01 13:25:00,983457.89488,983962.0,999495.89488
2020-12-01 13:30:00,983061.89488,983566.0,999495.89488
2020-12-01 13:35:00,984249.89488,984754.0,999495.89488
2020-12-01 13:40:00,985140.89488,985645.0,999495.89488
2020-12-01 13:45:00,984546.89488,985051.0,999495.89488
2020-12-01 13:50:00,986526.89488,987031.0,999495.89488
2020-12-01 13:55:00,986031.89488,986536.0,999495.89488
2020-12-01 14:00:00,986526.89488,987031.0,999495.89488
2020-12-01 14:05:00,984645.89488,985150.0,999495.89488
2020-12-01 14:10:00,985140.89488,985645.0,999495.89488
2020-12-01 14:15:00,985833.89488,986338.0,999495.89488
2020-12-01 14:20:00,985041.89488,985546.0,999495.89488
2020-12-01 14:25:00,986625.89488,987130.0,999495.89488
