side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,77,0.3843172,0.24675324675324675,-0.0006658680363668671,-0.0006191048901505221
buy,1,77,0.41482168,0.24675324675324675,-0.0006492717749321469,-0.0006831254589307269
buy,2,77,0.43231696,0.2077922077922078,-0.0004621031646418378,-0.0002628067674044466
buy,3,76,0.4516771,0.2894736842105263,0.00020826660005569892,0.00024978494088181394
buy,4,77,0.4682034,0.2077922077922078,-0.0010835651594868299,-0.001282884782086488
buy,5,77,0.48723176,0.2857142857142857,0.00022383491844204603,3.126984609925242e-05
buy,6,76,0.50670606,0.34210526315789475,8.720517487582828e-05,0.00013804603321117197
buy,7,77,0.52993906,0.2597402597402597,-0.0002820414056024591,-0.0004114903510309899
buy,8,77,0.5561792,0.24675324675324675,-0.0022923849702749465,-0.0021631578764052433
buy,9,77,0.5993344,0.2727272727272727,-0.00107240495106745,-0.0010462328023750284
sell,0,77,0.197719,0.42857142857142855,-0.001190390871658999,-0.0013619108651233302
sell,1,77,0.30703992,0.36363636363636365,-0.0008797097712676765,-0.0006783493801347795
sell,2,77,0.37977543,0.33766233766233766,4.009682009692644e-05,8.46229014864882e-06
sell,3,76,0.4472078,0.32894736842105265,-0.0011876149981202156,-0.001237819530297516
sell,4,77,0.51360315,0.36363636363636365,0.0005188379497083264,0.0006799785431305135
sell,5,77,0.5794753,0.37662337662337664,-0.0005465129654502209,-0.0005691797790657482
sell,6,76,0.6317123,0.3684210526315789,-0.0019416099126017316,-0.0017308097124149719
sell,7,77,0.6962818,0.4025974025974026,-0.00010063489445397614,-2.04505392662667e-05
sell,8,77,0.7676746,0.36363636363636365,-0.0001991767561560217,-0.0004995029626005983
sell,9,77,0.8703971,0.38961038961038963,-0.0005460939494285373,-0.0006837105649932034
