side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.47586689889431,384,0.5,0.28125,-0.0006691227348024827,-0.0006924702151608741
buy,0.6,0.49742541313171384,307,0.3997395833333333,0.28013029315960913,-0.0008930893123263548,-0.0008739945953466387
buy,0.7,0.516579806804657,231,0.30078125,0.2597402597402597,-0.0012156104423149518,-0.0012069603432704205
buy,0.75,0.5312738716602325,192,0.25,0.2604166666666667,-0.0011870812504028959,-0.0011723259349568054
buy,0.8,0.5428399443626404,154,0.20052083333333334,0.2597402597402597,-0.0016823949606711982,-0.001604695339390136
buy,0.85,0.5541620284318923,116,0.15104166666666666,0.2413793103448276,-0.0017677122927839263,-0.0017350960626069858
buy,0.9,0.5765149712562562,77,0.10026041666666667,0.2727272727272727,-0.00107240495106745,-0.0010462328023750284
buy,0.95,0.5966980248689652,39,0.05078125,0.28205128205128205,-0.0004372050484047407,-0.00038733540313775684
sell,0.5,0.5522477328777313,384,0.5,0.3802083333333333,-0.0006634858929697026,-0.0006980482142703795
sell,0.6,0.607169508934021,307,0.3997395833333333,0.3811074918566775,-0.0006928243796765433,-0.0007303702647940167
sell,0.7,0.655782812833786,231,0.30078125,0.3852813852813853,-0.0002819685333461784,-0.0004012213556200228
sell,0.75,0.7017893642187119,192,0.25,0.3697916666666667,-0.0002771589878514316,-0.00045603829737772783
sell,0.8,0.7311618685722351,154,0.20052083333333334,0.37662337662337664,-0.00037263535279227945,-0.0005916067637969009
sell,0.85,0.7684854507446289,116,0.15104166666666666,0.4051724137931034,-0.0004105255725662518,-0.000699818326564927
sell,0.9,0.8081160604953768,77,0.10026041666666667,0.38961038961038963,-0.0005460939494285373,-0.0006837105649932034
sell,0.95,0.8679991155862808,39,0.05078125,0.38461538461538464,-0.0015264399069539257,-0.0015589153441384568
