side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,78,0.34872848,0.23076923076923078,-0.0006321825478573034,-0.0006174641150568749
buy,1,78,0.3929924,0.24358974358974358,-0.0007138626569766892,-0.0007074077233224166
buy,2,77,0.42142877,0.2077922077922078,0.0009172669211327584,0.001375055455395784
buy,3,78,0.45087972,0.2692307692307692,0.00029712100726557553,0.0003178611756297534
buy,4,77,0.47520977,0.2857142857142857,0.0002450738057284137,-0.0007466412037296417
buy,5,78,0.5014811,0.21794871794871795,-0.0011329394677369298,-0.0010671484968551703
buy,6,77,0.52838266,0.2987012987012987,0.00012353777276586828,0.00010501602737224335
buy,7,78,0.56093353,0.32051282051282054,-0.00010571626191694896,5.333804125189755e-05
buy,8,77,0.6182993,0.2597402597402597,-0.0010039929973632098,-0.0010595297038372077
buy,9,78,0.716474,0.3333333333333333,6.253261046704278e-05,2.6624129861620766e-05
sell,0,78,0.115417324,0.2948717948717949,0.0007912656742122584,0.0007788908281424044
sell,1,78,0.20750855,0.28205128205128205,1.9607280137448683e-05,7.092517684569994e-05
sell,2,77,0.28410804,0.38961038961038963,-0.0017003170635646113,-0.0017008189041329389
sell,3,78,0.36910757,0.2948717948717949,-0.0010684228737226603,-0.0011054886613240888
sell,4,77,0.46519738,0.2597402597402597,-0.0005741045956186305,-0.001349269711991556
sell,5,78,0.5510778,0.3974358974358974,-0.0010255337001952793,-0.0010780122566000916
sell,6,77,0.6210643,0.4025974025974026,-0.0011956966068884017,-0.0012025738940669745
sell,7,78,0.7020605,0.19230769230769232,0.001850842341219815,0.002118908625105966
sell,8,77,0.78395975,0.24675324675324675,0.0005941804071838232,0.000848437760859986
sell,9,78,0.8750761,0.2948717948717949,0.0003245324078582556,0.000259241478685265
