side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.46999168395996094,388,0.5,0.32216494845360827,-0.00038117748642171477,-0.0003743832285268829
buy,0.6,0.4883539378643036,311,0.4007731958762887,0.3215434083601286,-0.0005204830709342714,-0.00048321110496554146
buy,0.7,0.5108102262020111,233,0.3002577319587629,0.2875536480686695,-0.0007378171539656453,-0.0006792940096457905
buy,0.75,0.5248123556375504,194,0.25,0.27319587628865977,-0.0007205272410593454,-0.0006489614592031211
buy,0.8,0.5394702553749084,156,0.20103092783505155,0.26282051282051283,-0.00025412268445960343,-0.0002803492962716449
buy,0.85,0.5592508316040039,117,0.15077319587628865,0.26495726495726496,-0.0001397021723387979,-0.00019061498891806487
buy,0.9,0.5909046828746796,78,0.10051546391752578,0.34615384615384615,0.0010291682552671455,0.0009461454003594714
buy,0.95,0.6278623789548874,39,0.05025773195876289,0.358974358974359,0.0019666576988348903,0.0019334552648869285
sell,0.5,0.4772130697965622,388,0.5,0.3943298969072165,-0.0004956491634548028,-0.0004325310795500779
sell,0.6,0.5289899706840515,311,0.4007731958762887,0.41479099678456594,-0.0009256146496989911,-0.0008379914895353344
sell,0.7,0.5764653980731964,233,0.3002577319587629,0.43776824034334766,-0.001129574970696186,-0.0010959556746322604
sell,0.75,0.6094096302986145,194,0.25,0.4484536082474227,-0.0012936263756120909,-0.0012525244980915674
sell,0.8,0.6397077441215515,156,0.20103092783505155,0.46794871794871795,-0.002175670230561473,-0.001997446043666081
sell,0.85,0.6841147989034653,117,0.15077319587628865,0.4700854700854701,-0.002076417109457841,-0.002032655928496622
sell,0.9,0.724498450756073,78,0.10051546391752578,0.47435897435897434,-0.0014540726528023662,-0.0013972126609806772
sell,0.95,0.7909929752349854,39,0.05025773195876289,0.5128205128205128,-0.001768945646001724,-0.0017306483491224788
