model_label,epoch,train_loss,valid_loss,valid_auc,valid_prob_mean,valid_prob_max
LSTM_buy,1,1.082541903560648,0.9946488768784041,0.5703353645898106,0.47356659173965454,0.7192425727844238
LSTM_buy,2,0.9892879090921705,1.0051078734938632,0.5643659577996103,0.5425134301185608,0.758409321308136
LSTM_buy,3,0.9702557724729293,1.0507594138076626,0.5351656095842141,0.5776264071464539,0.8159996867179871
LSTM_buy,4,0.9583010214101758,1.06362196833817,0.5261534634995647,0.5582724213600159,0.8134723901748657
LSTM_buy,5,0.9333274334443906,1.07582826835593,0.524080752808523,0.5335900187492371,0.8329768180847168
LSTM_buy,6,0.8923754088524307,1.1340047784687317,0.5132777846868134,0.5160093307495117,0.9004923105239868
LSTM_buy,7,0.8479342810453036,1.2308211179123711,0.5165443767358953,0.4729170799255371,0.9464370012283325
LSTM_buy,8,0.7996147504681604,1.281170772522995,0.5250590722546947,0.39600929617881775,0.9342620372772217
LSTM_buy,9,0.8164233131432713,1.3276908766363085,0.5450151307880446,0.3416662812232971,0.8284764885902405
LSTM_buy,10,0.8034178270801189,1.2009328468558715,0.5347593582887702,0.5038425326347351,0.9707320332527161
LSTM_buy,11,0.7996210990384484,1.2529081032448208,0.5246362392737222,0.5841960906982422,0.975985586643219
