side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.4566190838813782,388,0.5,0.26804123711340205,-0.001043829514247107,-0.0010250547427266634
buy,0.6,0.4748328924179077,311,0.4007731958762887,0.2797427652733119,-0.0007659214992276222,-0.0007435644277813385
buy,0.7,0.4902794808149338,233,0.3002577319587629,0.27467811158798283,-0.0008974704115614432,-0.000894611620459242
buy,0.75,0.5000739097595215,194,0.25,0.26804123711340205,-0.001229747682333964,-0.0011581019009603833
buy,0.8,0.513772189617157,156,0.20103092783505155,0.2564102564102564,-0.0014548488647868247,-0.0013461419925210078
buy,0.85,0.5314787775278091,117,0.15077319587628865,0.27350427350427353,-0.0015549765486252364,-0.001494758088191328
buy,0.9,0.5476803779602051,78,0.10051546391752578,0.2564102564102564,-0.0011627689846778527,-0.0011110976461886136
buy,0.95,0.5708177983760834,39,0.05025773195876289,0.2564102564102564,-0.0008543512689547057,-0.0007878040998891542
sell,0.5,0.5023467242717743,388,0.5,0.36855670103092786,-0.000491817735105725,-0.0005069511096668466
sell,0.6,0.5609230995178223,311,0.4007731958762887,0.3762057877813505,-0.0006444821893622269,-0.0006533624070679284
sell,0.7,0.6374594569206238,233,0.3002577319587629,0.36909871244635195,-0.000663142484309609,-0.0007694550882234824
sell,0.75,0.6730350106954575,194,0.25,0.38144329896907214,-0.0008708972666727359,-0.000987042463022683
sell,0.8,0.7093684077262878,156,0.20103092783505155,0.40384615384615385,-0.0009629692767545553,-0.0011166103085520145
sell,0.85,0.7493162900209427,117,0.15077319587628865,0.39316239316239315,-0.0008379014891044857,-0.0010160100491397235
sell,0.9,0.7875881791114807,78,0.10051546391752578,0.34615384615384615,-0.0005936699401862868,-0.0009434586972309036
sell,0.95,0.8346487730741501,39,0.05025773195876289,0.4358974358974359,-0.001682404936655698,-0.001701921858746041
