side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,78,0.37588945,0.23076923076923078,-0.0004727357036366181,-0.0004913038776357887
buy,1,78,0.40369424,0.28205128205128205,-4.682410489126321e-05,4.595523029669405e-05
buy,2,77,0.4192614,0.18181818181818182,-0.000767974268444983,-0.0007585350834845673
buy,3,78,0.4328605,0.3333333333333333,0.0010944569339294923,0.0010619330675222549
buy,4,77,0.4492073,0.24675324675324675,-0.00032690387514619826,-0.000515422584665644
buy,5,78,0.4647596,0.21794871794871795,-0.002203674803894471,-0.00220835945690801
buy,6,77,0.48281905,0.2987012987012987,-0.0003118001419518506,-0.00022109993470282113
buy,7,78,0.5006541,0.3076923076923077,0.00023572003633658953,2.4536012083137412e-05
buy,8,77,0.5302567,0.2597402597402597,-0.0017766336093921781,-0.0016063987026854057
buy,9,78,0.5774564,0.2564102564102564,-0.0011627689846778527,-0.0011110976461886136
sell,0,78,0.1472743,0.3333333333333333,-0.0005278550947573019,-0.0005216637621001222
sell,1,78,0.27828422,0.358974358974359,-4.765788865398098e-08,-8.045786451034751e-05
sell,2,77,0.36102772,0.3116883116883117,-0.0005438058190335383,-0.00043591208221202007
sell,3,78,0.4244884,0.47435897435897434,-0.001518295751689423,-0.0015508495897114715
sell,4,77,0.47572812,0.4025974025974026,-0.0006775023399780458,-0.0006432257155461265
sell,5,78,0.530734,0.34615384615384615,3.545158622280508e-05,-4.420229459785212e-06
sell,6,77,0.59557587,0.38961038961038963,-0.0005075104688605345,-0.00022167814411431
sell,7,78,0.6740983,0.3076923076923077,-9.935678919866142e-05,-0.00010964955524390297
sell,8,77,0.74601513,0.45454545454545453,-0.0013046248565209476,-0.0012615661280913828
sell,9,78,0.8473956,0.34615384615384615,-0.0005936699401862868,-0.0009434586972309036
