side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,79,0.3342632,0.27848101265822783,-0.00010937533112086577,-0.0003534101309182901
buy,1,78,0.38989446,0.23076923076923078,-0.0015609276919585585,-0.00156514859877938
buy,2,78,0.4194893,0.2948717948717949,-0.0012654755908015718,-0.0013289526700241887
buy,3,79,0.44750035,0.2911392405063291,0.0014153173199654742,0.0014095759301020444
buy,4,78,0.47421557,0.3076923076923077,0.0011110294263272512,0.0011508403389261655
buy,5,78,0.49845734,0.2564102564102564,-0.00037830530106677877,-0.0003486126569238361
buy,6,79,0.5229526,0.3037974683544304,0.00014846722734063037,2.1938160773518095e-06
buy,7,78,0.5596925,0.2692307692307692,-0.001366134045977282,-0.0013159079550960444
buy,8,78,0.60962343,0.19230769230769232,-0.0014730419020642976,-0.0015019801068964288
buy,9,79,0.68801844,0.17721518987341772,-0.0010724863862951847,-0.0010650139515340387
sell,0,79,0.1967075,0.25316455696202533,-0.001756560672046653,-0.0017175753223631685
sell,1,78,0.28613868,0.34615384615384615,-0.001150623566131962,-0.0011974831940388085
sell,2,78,0.35948184,0.28205128205128205,-0.0016085994028674187,-0.0021149072066553756
sell,3,79,0.4298358,0.26582278481012656,0.001245403772483906,0.001237873859663532
sell,4,78,0.48982313,0.23076923076923078,0.0003536840832540057,0.00012238832205328752
sell,5,78,0.54136837,0.24358974358974358,0.001873710283235462,0.0018627113785428108
sell,6,79,0.596205,0.31645569620253167,-0.0006838112046857779,-0.00047486390249285026
sell,7,78,0.6703935,0.34615384615384615,-0.00040799990535056164,-0.00022857865294695356
sell,8,78,0.766785,0.32051282051282054,-0.0023337911400207654,-0.00231609965625053
sell,9,79,0.86651236,0.3670886075949367,-6.134154304471004e-05,-7.67449948887388e-05
