model_label,epoch,train_loss,valid_loss,valid_auc,valid_prob_mean,valid_prob_max
LSTM_buy,1,1.1365688559997023,1.048798461349643,0.5478845196615232,0.5050607919692993,0.7558245658874512
LSTM_buy,2,1.0467136541203639,1.0859570405921157,0.46003816160610583,0.42977890372276306,0.6160804629325867
LSTM_buy,3,1.0139112214946269,1.1047988619123186,0.45993031358885017,0.4330880045890808,0.698716938495636
LSTM_buy,4,0.9798687888150239,1.1267270944556411,0.4736021237763398,0.4526710510253906,0.7738529443740845
LSTM_buy,5,0.9498075986627358,1.213201033825777,0.46831757093081133,0.4475409984588623,0.8518451452255249
LSTM_buy,6,0.9055372329812553,1.320810352052961,0.47891156462585033,0.42704442143440247,0.8839368224143982
LSTM_buy,7,0.8450168589850766,1.4678495538477996,0.45908412145345945,0.42532044649124146,0.9522014260292053
LSTM_buy,8,0.8119219607444265,1.7619700967049112,0.42242409158785466,0.36672157049179077,0.982526957988739
LSTM_buy,9,0.8379684447044105,1.744321278163365,0.41719761075161765,0.36706316471099854,0.9148858785629272
LSTM_buy,10,0.8828472510055082,1.6388827440690021,0.4574498091919695,0.2910136282444,0.8523455858230591
LSTM_buy,11,0.8377124137015798,1.4538558526914946,0.48154969304795087,0.379345566034317,0.9591911435127258
