model_label,epoch,train_loss,valid_loss,valid_auc,valid_prob_mean,valid_prob_max
LSTM_sell,1,0.9574257491821021,0.9308515422198237,0.4969193740604285,0.5266115069389343,0.7816123962402344
LSTM_sell,2,0.9102713765211441,0.9038509191298971,0.5121160901365446,0.518764078617096,0.7175717949867249
LSTM_sell,3,0.8773684288988162,0.9117056058377636,0.531737067991868,0.4995965361595154,0.7840278744697571
LSTM_sell,4,0.8506892236632917,0.9617249734547674,0.5334506905119837,0.5280665755271912,0.9127403497695923
LSTM_sell,5,0.8184450190870007,0.9701264050542092,0.5499871478310991,0.5167915225028992,0.9479100704193115
LSTM_sell,6,0.7912231231454628,1.0742103712899345,0.5123186091616492,0.557008683681488,0.9774882793426514
LSTM_sell,7,0.7605441961456184,1.1300620959729564,0.5031663070655772,0.5756343007087708,0.9807499051094055
LSTM_sell,8,0.7367097594630179,1.347600236230967,0.47411261615634465,0.5551401376724243,0.9947383999824524
LSTM_sell,9,0.7381128045781773,1.2078083048061448,0.5056432705264715,0.5149339437484741,0.9913799166679382
LSTM_sell,10,0.7099450407315738,1.0308239885738917,0.5479308008069604,0.4382677972316742,0.9583359956741333
LSTM_sell,11,0.7004201591913425,1.1653506025976064,0.4942554699609761,0.5292935967445374,0.97447270154953
LSTM_sell,12,0.6183845292982744,1.3418509108679635,0.47803836956606405,0.5190600156784058,0.992973804473877
LSTM_sell,13,0.5853589737235602,1.2886889686389846,0.4743930271141818,0.4767087697982788,0.9919224977493286
LSTM_sell,14,0.582095578387754,1.226509833822445,0.48739319068724046,0.44043847918510437,0.9829726219177246
LSTM_sell,15,0.5544378320176397,1.4884374093036263,0.4673048612355219,0.5131170153617859,0.993157684803009
