,equity,benchmark_equity,alpha_equity
2020-11-25 13:45:00,999608.0,999608.0,1000000.0
2020-11-25 13:50:00,998628.0,998628.0,1000000.0
2020-11-25 13:55:00,999118.0,999118.0,1000000.0
2020-11-25 14:00:00,999510.0,999510.0,1000000.0
2020-11-25 14:05:00,1000000.0,1000000.0,1000000.0
2020-11-25 14:10:00,999412.0,999412.0,1000000.0
2020-11-25 14:15:00,998922.0,998922.0,1000000.0
2020-11-25 14:20:00,999216.0,999216.0,1000000.0
2020-11-25 14:25:00,998628.0,998628.0,1000000.0
2020-11-25 14:30:00,997648.0,997648.0,1000000.0
2020-11-25 14:35:00,997844.0,997844.0,1000000.0
2020-11-25 14:40:00,997354.0,997354.0,1000000.0
2020-11-25 14:45:00,995394.0,995394.0,1000000.0
2020-11-25 14:50:00,995590.0,995590.0,1000000.0
2020-11-25 14:55:00,994512.0,994512.0,1000000.0
2020-11-25 15:00:00,994512.0,994512.0,1000000.0
2020-11-26 09:35:00,997844.0,997844.0,1000000.0
2020-11-26 09:40:00,995688.0,995688.0,1000000.0
2020-11-26 09:45:00,998628.0,998628.0,1000000.0
2020-11-26 09:50:00,997648.0,997648.0,1000000.0
2020-11-26 09:55:00,995198.0,995198.0,1000000.0
2020-11-26 10:00:00,996962.0,996962.0,1000000.0
2020-11-26 10:05:00,996276.0,996276.0,1000000.0
2020-11-26 10:10:00,995492.0,995492.0,1000000.0
2020-11-26 10:15:00,992846.0,992846.0,1000000.0
2020-11-26 10:20:00,992846.0,992846.0,1000000.0
2020-11-26 10:25:00,990396.0,990396.0,1000000.0
2020-11-26 10:30:00,990298.0,990298.0,1000000.0
2020-11-26 10:35:00,991376.0,991376.0,1000000.0
2020-11-26 10:40:00,992356.0,992356.0,1000000.0
2020-11-26 10:45:00,992356.0,992356.0,1000000.0
2020-11-26 10:50:00,991670.0,991670.0,1000000.0
2020-11-26 10:55:00,990200.0,990200.0,1000000.0
2020-11-26 11:00:00,989612.0,989612.0,1000000.0
2020-11-26 11:05:00,991866.0,991866.0,1000000.0
2020-11-26 11:10:00,992846.0,992846.0,1000000.0
2020-11-26 11:15:00,992944.0,992944.0,1000000.0
2020-11-26 11:20:00,991866.0,991866.0,1000000.0
2020-11-26 11:25:00,991180.0,991180.0,1000000.0
2020-11-26 11:30:00,991866.0,991866.0,1000000.0
2020-11-26 13:05:00,991964.0,991964.0,1000000.0
2020-11-26 13:10:00,992258.0,992258.0,1000000.0
2020-11-26 13:15:00,992552.0,992552.0,1000000.0
2020-11-26 13:20:00,992062.0,992062.0,1000000.0
2020-11-26 13:25:00,992062.0,992062.0,1000000.0
2020-11-26 13:30:00,991572.0,991572.0,1000000.0
2020-11-26 13:35:00,990592.0,990592.0,1000000.0
2020-11-26 13:40:00,990592.0,990592.0,1000000.0
2020-11-26 13:45:00,990396.0,990396.0,1000000.0
2020-11-26 13:50:00,990592.0,990592.0,1000000.0
2020-11-26 13:55:00,990494.0,990494.0,1000000.0
2020-11-26 14:00:00,990200.0,990200.0,1000000.0
2020-11-26 14:05:00,989612.0,989612.0,1000000.0
2020-11-26 14:10:00,988730.0,988730.0,1000000.0
2020-11-26 14:15:00,988730.0,988730.0,1000000.0
2020-11-26 14:20:00,988240.0,988240.0,1000000.0
2020-11-26 14:25:00,987162.0,987162.0,1000000.0
2020-11-26 14:30:00,986280.0,986280.0,1000000.0
2020-11-26 14:35:00,981282.0,981282.0,1000000.0
2020-11-26 14:40:00,980596.0,980596.0,1000000.0
2020-11-26 14:45:00,981576.0,981576.0,1000000.0
2020-11-26 14:50:00,979812.0,979812.0,1000000.0
2020-11-26 14:55:00,979224.0,979224.0,1000000.0
2020-11-26 15:00:00,979224.0,979224.0,1000000.0
2020-11-27 09:35:00,982164.0,982164.0,1000000.0
2020-11-27 09:40:00,983144.0,983144.0,1000000.0
2020-11-27 09:45:00,980792.0,980792.0,1000000.0
2020-11-27 09:50:00,979420.0,979420.0,1000000.0
2020-11-27 09:55:00,981478.0,981478.0,1000000.0
2020-11-27 10:00:00,983144.0,983144.0,1000000.0
2020-11-27 10:05:00,987260.0,987260.0,1000000.0
2020-11-27 10:10:00,986574.0,986574.0,1000000.0
2020-11-27 10:15:00,984810.0,984810.0,1000000.0
2020-11-27 10:20:00,984516.0,984516.0,1000000.0
2020-11-27 10:25:00,983242.0,983242.0,1000000.0
2020-11-27 10:30:00,983340.0,983340.0,1000000.0
2020-11-27 10:35:00,983242.0,983242.0,1000000.0
2020-11-27 10:40:00,984124.0,984124.0,1000000.0
2020-11-27 10:45:00,981870.0,981870.0,1000000.0
2020-11-27 10:50:00,981870.0,981870.0,1000000.0
2020-11-27 10:55:00,979812.0,979812.0,1000000.0
2020-11-27 11:00:00,980596.0,980596.0,1000000.0
2020-11-27 11:05:00,981282.0,981282.0,1000000.0
2020-11-27 11:10:00,980694.0,980694.0,1000000.0
2020-11-27 11:15:00,979910.0,979910.0,1000000.0
2020-11-27 11:20:00,979028.0,979028.0,1000000.0
2020-11-27 11:25:00,979322.0,979322.0,1000000.0
2020-11-27 11:30:00,977950.0,977950.0,1000000.0
2020-11-27 13:05:00,977362.0,977362.0,1000000.0
2020-11-27 13:10:00,977166.0,977166.0,1000000.0
2020-11-27 13:15:00,976578.0,976578.0,1000000.0
2020-11-27 13:20:00,978146.0,978146.0,1000000.0
2020-11-27 13:25:00,979322.0,979322.0,1000000.0
2020-11-27 13:30:00,979028.0,979028.0,1000000.0
2020-11-27 13:35:00,978440.0,978440.0,1000000.0
2020-11-27 13:40:00,977264.0,977264.0,1000000.0
2020-11-27 13:45:00,977852.0,977852.0,1000000.0
2020-11-27 13:50:00,978440.0,978440.0,1000000.0
2020-11-27 13:55:00,978930.0,978930.0,1000000.0
2020-11-27 14:00:00,978930.0,978930.0,1000000.0
2020-11-27 14:05:00,978342.0,978342.0,1000000.0
2020-11-27 14:10:00,977754.0,977754.0,1000000.0
2020-11-27 14:15:00,977188.7829515,977460.0,999728.7829515
2020-11-27 14:20:00,977902.7829515,978832.0,999070.7829515
2020-11-27 14:25:00,978665.5152415,980008.0,998657.5152415
2020-11-27 14:30:00,979547.5152415,980890.0,998657.5152415
2020-11-27 14:35:00,980429.5152415,981772.0,998657.5152415
2020-11-27 14:40:00,980821.5152415,982164.0,998657.5152415
2020-11-27 14:45:00,979743.5152415,981086.0,998657.5152415
2020-11-27 14:50:00,979003.768707,980694.0,998309.768707
2020-11-27 14:55:00,979708.768707,982164.0,997544.768707
2020-11-27 15:00:00,979159.72741,982066.0,997093.72741
2020-11-30 09:35:00,970045.72741,972952.0,997093.72741
2020-11-30 09:40:00,967399.72741,970306.0,997093.72741
2020-11-30 09:45:00,971123.72741,974030.0,997093.72741
2020-11-30 09:50:00,971809.72741,974716.0,997093.72741
2020-11-30 09:55:00,974945.72741,977852.0,997093.72741
2020-11-30 10:00:00,978767.72741,981674.0,997093.72741
2020-11-30 10:05:00,981609.72741,984516.0,997093.72741
2020-11-30 10:10:00,984353.72741,987260.0,997093.72741
2020-11-30 10:15:00,982981.72741,985888.0,997093.72741
2020-11-30 10:20:00,982785.72741,985692.0,997093.72741
2020-11-30 10:25:00,983667.72741,986574.0,997093.72741
2020-11-30 10:30:00,982785.72741,985692.0,997093.72741
2020-11-30 10:35:00,982393.72741,985300.0,997093.72741
2020-11-30 10:40:00,982197.72741,985104.0,997093.72741
2020-11-30 10:45:00,982589.72741,985496.0,997093.72741
2020-11-30 10:50:00,982981.72741,985888.0,997093.72741
2020-11-30 10:55:00,981021.72741,983928.0,997093.72741
2020-11-30 11:00:00,982491.72741,985398.0,997093.72741
2020-11-30 11:05:00,991997.72741,994904.0,997093.72741
2020-11-30 11:10:00,992389.72741,995296.0,997093.72741
2020-11-30 11:15:00,993173.72741,996080.0,997093.72741
2020-11-30 11:20:00,992781.72741,995688.0,997093.72741
2020-11-30 11:25:00,992683.72741,995590.0,997093.72741
2020-11-30 11:30:00,992585.72741,995492.0,997093.72741
2020-11-30 13:05:00,991311.72741,994218.0,997093.72741
2020-11-30 13:10:00,990331.72741,993238.0,997093.72741
2020-11-30 13:15:00,988665.72741,991572.0,997093.72741
2020-11-30 13:20:00,989645.72741,992552.0,997093.72741
2020-11-30 13:25:00,989449.72741,992356.0,997093.72741
2020-11-30 13:30:00,988469.72741,991376.0,997093.72741
2020-11-30 13:35:00,987587.72741,990494.0,997093.72741
2020-11-30 13:40:00,987391.72741,990298.0,997093.72741
2020-11-30 13:45:00,988175.72741,991082.0,997093.72741
2020-11-30 13:50:00,988371.72741,991278.0,997093.72741
2020-11-30 13:55:00,987685.72741,990592.0,997093.72741
2020-11-30 14:00:00,986705.72741,989612.0,997093.72741
2020-11-30 14:05:00,986411.72741,989318.0,997093.72741
2020-11-30 14:10:00,986803.72741,989710.0,997093.72741
2020-11-30 14:15:00,983863.72741,986770.0,997093.72741
2020-11-30 14:20:00,981315.72741,984222.0,997093.72741
2020-11-30 14:25:00,982981.72741,985888.0,997093.72741
2020-11-30 14:30:00,981609.72741,984516.0,997093.72741
2020-11-30 14:35:00,980629.72741,983536.0,997093.72741
2020-11-30 14:40:00,979845.72741,982752.0,997093.72741
2020-11-30 14:45:00,980139.72741,983046.0,997093.72741
2020-11-30 14:50:00,980923.72741,983830.0,997093.72741
2020-11-30 14:55:00,981511.72741,984418.0,997093.72741
2020-11-30 15:00:00,982295.72741,985202.0,997093.72741
2020-12-01 09:35:00,977297.72741,980204.0,997093.72741
2020-12-01 09:40:00,978963.72741,981870.0,997093.72741
2020-12-01 09:45:00,975141.72741,978048.0,997093.72741
2020-12-01 09:50:00,974651.72741,977558.0,997093.72741
2020-12-01 09:55:00,976219.72741,979126.0,997093.72741
2020-12-01 10:00:00,976513.72741,979420.0,997093.72741
2020-12-01 10:05:00,974749.72741,977656.0,997093.72741
2020-12-01 10:10:00,974161.72741,977068.0,997093.72741
2020-12-01 10:15:00,975533.72741,978440.0,997093.72741
2020-12-01 10:20:00,975043.72741,977950.0,997093.72741
2020-12-01 10:25:00,977591.72741,980498.0,997093.72741
2020-12-01 10:30:00,977493.72741,980400.0,997093.72741
2020-12-01 10:35:00,975435.72741,978342.0,997093.72741
2020-12-01 10:40:00,974945.72741,977852.0,997093.72741
2020-12-01 10:45:00,975729.72741,978636.0,997093.72741
2020-12-01 10:50:00,974455.72741,977362.0,997093.72741
2020-12-01 10:55:00,974749.72741,977656.0,997093.72741
2020-12-01 11:00:00,974749.72741,977656.0,997093.72741
2020-12-01 11:05:00,974161.72741,977068.0,997093.72741
2020-12-01 11:10:00,975925.72741,978832.0,997093.72741
2020-12-01 11:15:00,975729.72741,978636.0,997093.72741
2020-12-01 11:20:00,974651.72741,977558.0,997093.72741
2020-12-01 11:25:00,974455.72741,977362.0,997093.72741
2020-12-01 11:30:00,974847.72741,977754.0,997093.72741
2020-12-01 13:05:00,975729.72741,978636.0,997093.72741
2020-12-01 13:10:00,975827.72741,978734.0,997093.72741
2020-12-01 13:15:00,975435.72741,978342.0,997093.72741
2020-12-01 13:20:00,975435.72741,978342.0,997093.72741
2020-12-01 13:25:00,976611.72741,979518.0,997093.72741
2020-12-01 13:30:00,976219.72741,979126.0,997093.72741
2020-12-01 13:35:00,977395.72741,980302.0,997093.72741
2020-12-01 13:40:00,978277.72741,981184.0,997093.72741
2020-12-01 13:45:00,977689.72741,980596.0,997093.72741
2020-12-01 13:50:00,979649.72741,982556.0,997093.72741
2020-12-01 13:55:00,979159.72741,982066.0,997093.72741
2020-12-01 14:00:00,979649.72741,982556.0,997093.72741
2020-12-01 14:05:00,977787.72741,980694.0,997093.72741
2020-12-01 14:10:00,978277.72741,981184.0,997093.72741
2020-12-01 14:15:00,978963.72741,981870.0,997093.72741
2020-12-01 14:20:00,978179.72741,981086.0,997093.72741
2020-12-01 14:25:00,979747.72741,982654.0,997093.72741
2020-12-01 14:30:00,978767.72741,981674.0,997093.72741
2020-12-01 14:35:00,979355.72741,982262.0,997093.72741
2020-12-01 14:40:00,979551.72741,982458.0,997093.72741
2020-12-01 14:45:00,978375.72741,981282.0,997093.72741
2020-12-01 14:50:00,978179.72741,981086.0,997093.72741
2020-12-01 14:55:00,978375.72741,981282.0,997093.72741
2020-12-01 15:00:00,978767.72741,981674.0,997093.72741
2020-12-02 09:35:00,984745.72741,987652.0,997093.72741
2020-12-02 09:40:00,984941.72741,987848.0,997093.72741
2020-12-02 09:45:00,992977.72741,995884.0,997093.72741
2020-12-02 09:50:00,993369.72741,996276.0,997093.72741
2020-12-02 09:55:00,989155.72741,992062.0,997093.72741
2020-12-02 10:00:00,989155.72741,992062.0,997093.72741
2020-12-02 10:05:00,988665.72741,991572.0,997093.72741
2020-12-02 10:10:00,988273.72741,991180.0,997093.72741
