side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.4088040888309479,384,0.5,0.28125,0.0005468740014078066,0.0003612398482656257
buy,0.6,0.464542555809021,307,0.3997395833333333,0.2931596091205212,0.0005856680116318972,0.00042846764771555174
buy,0.7,0.5211149752140045,231,0.30078125,0.2943722943722944,0.0002855795805742464,0.0001384844572850932
buy,0.75,0.5644886791706085,192,0.25,0.2864583333333333,0.000455145639725493,0.0002867029799348859
buy,0.8,0.6074503064155579,154,0.20052083333333334,0.3181818181818182,0.0010249008196241596,0.0008917309209661421
buy,0.85,0.6458657324314118,116,0.15104166666666666,0.3017241379310345,0.0009638974479578384,0.0007780145191550726
buy,0.9,0.6883774757385254,77,0.10026041666666667,0.2857142857142857,0.0010797257399573065,0.001100470711256152
buy,0.95,0.7309989124536515,39,0.05078125,0.3076923076923077,0.0014110585972458502,0.0014810060373984558
sell,0.5,0.4531862288713455,384,0.5,0.3697916666666667,0.0003707626850808357,0.0002964387841591781
sell,0.6,0.4816193521022797,307,0.3997395833333333,0.36807817589576547,0.0003059515382627582,0.0001788041210158595
sell,0.7,0.5131332874298096,231,0.30078125,0.3722943722943723,-0.00012313085737942494,-0.0003134780999684256
sell,0.75,0.532622754573822,192,0.25,0.359375,-0.0001228527411600121,-0.00018674223813246472
sell,0.8,0.5527932763099671,154,0.20052083333333334,0.36363636363636365,1.6814701435387325e-05,2.1463122147054442e-05
sell,0.85,0.5686145842075347,116,0.15104166666666666,0.35344827586206895,-5.8169168412036864e-05,-6.091369307595542e-05
sell,0.9,0.5843100190162659,77,0.10026041666666667,0.37662337662337664,-0.00041351213064583155,-0.0004150427831666077
sell,0.95,0.6122843831777572,39,0.05078125,0.3076923076923077,-0.0004283110320448101,-0.00043323926099399115
